date,ticker,label,r5,r10,lgbm_score,fold,score_bin
2019-09-25,NVO,0,-5.14,-1.88,0.06,2,~0.2
2019-09-25,MTSI,0,-12.7,-7.4,0.0495,2,~0.2
2019-09-25,PKG,0,-2.81,-1.63,0.0384,2,~0.2
2019-09-25,HTO,0,-2.15,2.54,0.0367,2,~0.2
2019-09-26,FAF,0,-1.58,-1.36,0.02,2,~0.2
2019-09-26,TLK,0,-2.32,-4.09,0.0361,2,~0.2
2019-09-26,NXPI,0,-1.01,-1.07,0.0461,2,~0.2
2019-09-26,TG,0,-3.4,-2.22,0.0343,2,~0.2
2019-09-26,MTSI,0,-11.74,-7.29,0.0721,2,~0.2
2019-09-26,FLG,0,-0.47,1.8,0.0352,2,~0.2
2019-09-26,NVO,0,-3.45,-1.03,0.0637,2,~0.2
2019-09-26,HTO,0,-0.83,3.66,0.0315,2,~0.2
2019-09-27,FAF,0,1.1,0.15,0.0191,2,~0.2
2019-09-27,PKG,0,-2.15,3.52,0.0336,2,~0.2
2019-09-27,HTO,0,1.09,5.78,0.0147,2,~0.2
2019-09-27,TG,0,-2.55,-1.07,0.0515,2,~0.2
2019-09-30,TG,0,-1.95,-0.26,0.1082,2,~0.2
2019-09-30,NXPI,0,-1.04,1.94,0.0292,2,~0.2
2019-09-30,GRBK,0,-3.27,-4.67,0.1914,2,~0.2
2019-09-30,T,0,-0.48,-0.98,0.0428,2,~0.2
2019-09-30,FAF,0,-0.14,0.9,0.0316,2,~0.2
2019-09-30,CRH,0,-4.74,-0.55,0.0217,2,~0.2
2019-09-30,LCII,0,-2.6,-1.88,0.0434,2,~0.2
2019-09-30,PKG,0,-2.25,1.09,0.0269,2,~0.2
2019-09-30,HTO,0,1.89,4.48,0.021,2,~0.2
2019-10-01,NXPI,0,-4.79,2.75,0.0232,2,~0.2
2019-10-01,GRBK,0,-4.39,-3.36,0.1059,2,~0.2
2019-10-01,MAS,0,-1.33,2.62,0.0271,2,~0.2
2019-10-01,FAF,0,-1.19,1.19,0.0205,2,~0.2
2019-10-04,STM,0,6.69,6.99,0.0351,2,~0.2
2019-10-04,BCC,1,-0.5,8.67,0.033,2,~0.2
2019-10-04,AMAT,0,1.71,1.57,0.0612,2,~0.2
2019-10-04,MAS,0,0.73,3.15,0.0242,2,~0.2
2019-10-04,FLG,0,1.72,2.11,0.0342,2,~0.2
2019-10-04,NXPI,0,0.8,-0.79,0.0264,2,~0.2
2019-10-04,SFL,0,2.02,3.21,0.0319,2,~0.2
2019-10-04,TSEM,1,2.68,8.5,0.0408,2,~0.2
2019-10-04,FAF,0,-0.94,0.42,0.029,2,~0.2
2019-10-04,IBP,1,-0.22,11.4,0.0387,2,~0.2
2019-10-07,STM,1,6.75,8.74,0.0408,2,~0.2
2019-10-07,TSEM,1,4.36,11.04,0.0392,2,~0.2
2019-10-07,AMAT,0,2.54,3.93,0.0815,2,~0.2
2019-10-07,NXPI,0,3.01,1.84,0.0376,2,~0.2
2019-10-07,MAS,0,0.47,4.28,0.0322,2,~0.2
2019-10-07,FLG,0,1.41,3.44,0.0387,2,~0.2
2019-10-07,CMPR,0,2.71,1.17,0.1091,2,~0.2
2019-10-07,IBP,1,-1.12,10.89,0.0743,2,~0.2
2019-10-07,T,0,-0.5,1.51,0.0225,2,~0.2
2019-10-08,CMPR,0,3.97,2.27,0.0746,2,~0.2
2019-10-08,NX,0,0.0,0.0,0.0401,2,~0.2
2019-10-09,AMAT,0,1.42,-0.61,0.0693,2,~0.2
2019-10-09,IBP,1,5.94,11.42,0.0501,2,~0.2
2019-10-09,CALY,0,3.43,6.65,0.0365,2,~0.2
2019-10-09,CMPR,0,3.02,0.94,0.0462,2,~0.2
2019-10-09,MAS,0,4.02,4.81,0.0382,2,~0.2
2019-10-09,PSX,0,3.46,6.12,0.0507,2,~0.2
2019-10-09,NX,0,-0.27,-1.17,0.0464,2,~0.2
2019-10-10,CALY,0,3.69,5.56,0.0416,2,~0.2
2019-10-10,MWA,0,4.18,6.36,0.0627,2,~0.2
2019-10-10,TSEM,0,10.71,6.86,0.0603,2,~0.2
2019-10-10,CMPR,0,0.7,0.91,0.0635,2,~0.2
2019-10-10,AMAT,0,2.22,7.96,0.0929,2,~0.2
2019-10-10,PKG,0,0.36,2.35,0.0191,2,~0.2
2019-10-10,IBP,1,10.64,9.15,0.0259,2,~0.2
2019-10-10,WSO,0,4.08,4.28,0.0463,2,~0.2
2019-10-10,STM,1,7.79,14.26,0.0382,2,~0.2
2019-10-11,AMAT,0,-0.14,7.67,0.1899,2,~0.2
2019-10-11,IBP,1,11.64,8.98,0.0306,2,~0.2
2019-10-11,TG,0,0.46,1.08,0.0355,2,~0.2
2019-10-11,MWA,0,2.32,4.46,0.0245,2,~0.2
2019-10-11,OC,0,2.44,2.0,0.0913,2,~0.2
2019-10-14,MWA,0,2.86,4.37,0.0529,2,~0.2
2019-10-14,TG,0,1.13,2.88,0.0368,2,~0.2
2019-10-14,AMAT,1,1.36,9.66,0.0934,2,~0.2
2019-10-14,HWM,0,0.75,3.06,0.0534,2,~0.2
2019-10-15,ITRI,0,3.54,2.18,0.0255,2,~0.2
2019-10-15,MWA,0,3.75,4.19,0.0342,2,~0.2
2019-10-15,CG,0,2.3,3.89,0.1301,2,~0.2
2019-10-15,OC,0,0.68,-1.38,0.0617,2,~0.2
2019-10-16,MWA,0,4.1,4.27,0.0276,2,~0.2
2019-10-16,OC,0,-1.76,-2.13,0.0389,2,~0.2
2019-10-16,CG,0,3.08,3.42,0.0945,2,~0.2
2019-10-16,BCC,1,10.88,8.59,0.0175,2,~0.2
2019-10-16,SONY,0,-0.58,3.65,0.0517,2,~0.2
2019-10-16,GRBK,0,0.09,-5.5,0.0429,2,~0.2
2019-10-17,OC,0,-1.7,-2.36,0.0684,2,~0.2
2019-10-17,TDOC,1,-3.01,8.78,0.2559,2,0.2~0.3
2019-10-17,SONY,0,-2.35,1.32,0.1088,2,~0.2
2019-10-17,ESNT,0,4.94,4.16,0.0224,2,~0.2
2019-10-17,CBZ,1,4.7,13.9,0.0295,2,~0.2
2019-10-17,GRBK,0,-0.84,-5.98,0.0545,2,~0.2
2019-10-18,OC,0,-0.43,-0.79,0.049,2,~0.2
2019-10-18,SONY,0,-1.18,3.77,0.0337,2,~0.2
2019-10-21,SONY,0,-0.2,4.04,0.0411,2,~0.2
2019-10-22,SONY,0,0.46,4.19,0.0771,2,~0.2
2019-10-23,WSC,0,0.68,2.17,0.0569,2,~0.2
2019-10-25,DOCU,0,2.26,2.03,0.1222,2,~0.2
2019-10-28,DOCU,0,3.13,1.33,0.0681,2,~0.2
2019-10-28,NXPI,1,8.5,8.84,0.034,2,~0.2
2019-10-29,DOCU,0,-0.59,0.93,0.0292,2,~0.2
2019-10-30,NTES,0,4.6,3.1,0.0531,2,~0.2
2019-10-30,DOCU,0,-1.03,1.57,0.045,2,~0.2
2019-10-31,DOCU,0,-1.18,2.36,0.0548,2,~0.2
2019-11-01,TREX,0,-1.7,-3.04,0.0301,2,~0.2
2019-11-01,NTES,0,3.28,0.58,0.0677,2,~0.2
2019-11-01,KNX,0,0.67,-0.85,0.06,2,~0.2
2019-11-01,DOCU,0,-0.22,1.35,0.0677,2,~0.2
2019-11-04,KNX,0,-1.76,-3.91,0.0369,2,~0.2
2019-11-05,WHR,0,-1.56,-10.64,0.0301,2,~0.2
2019-11-05,KNX,0,-1.64,-4.18,0.0351,2,~0.2
2019-11-06,KNX,0,-3.13,-6.86,0.0762,2,~0.2
2019-11-07,WSM,0,4.67,-0.69,0.0744,2,~0.2
2019-11-07,KNX,0,-2.1,-6.11,0.0384,2,~0.2
2019-11-07,GNK,0,-0.18,-4.78,0.0629,2,~0.2
2019-11-08,HUBG,0,2.22,4.24,0.0411,2,~0.2
2019-11-08,CALY,0,-0.97,-0.87,0.0281,2,~0.2
2019-11-08,WSM,0,5.23,-2.63,0.0454,2,~0.2
2019-11-08,CMRE,0,0.5,-0.37,0.0833,2,~0.2
2019-11-08,KNX,0,-1.51,-3.2,0.0615,2,~0.2
2019-11-11,DHI,0,3.76,4.12,0.0255,2,~0.2
2019-11-11,HTLD,0,-1.41,-3.49,0.0222,2,~0.2
2019-11-11,KNX,0,-2.19,-1.87,0.0275,2,~0.2
2019-11-11,CMP,0,-5.72,-6.3,0.0549,2,~0.2
2019-11-11,HUBG,0,3.06,5.52,0.0235,2,~0.2
2019-11-11,CALY,0,-2.36,0.43,0.0241,2,~0.2
2019-11-12,CALY,0,-1.27,1.95,0.0221,2,~0.2
2019-11-12,HUBG,0,1.85,4.66,0.0475,2,~0.2
2019-11-12,HTLD,0,-1.16,-2.66,0.0149,2,~0.2
2019-11-12,KNX,0,-2.59,-0.77,0.0573,2,~0.2
2019-11-13,CALY,0,-3.25,2.08,0.0203,2,~0.2
2019-11-13,HUBG,0,2.07,5.51,0.035,2,~0.2
2019-11-14,KNX,0,-4.1,-2.19,0.0423,2,~0.2
2019-11-20,ITRI,0,2.78,3.97,0.0341,2,~0.2
2019-11-21,URI,0,0.38,3.14,0.0569,2,~0.2
2019-11-21,PZZA,0,2.89,-1.69,0.088,2,~0.2
2019-11-21,ITRI,0,1.05,3.55,0.0259,2,~0.2
2019-11-22,PZZA,0,2.12,-0.55,0.0785,2,~0.2
2019-11-22,URI,0,-1.5,0.87,0.0799,2,~0.2
2019-11-22,ITRI,0,0.48,2.49,0.0677,2,~0.2
2019-11-25,NVO,0,0.48,1.23,0.0386,2,~0.2
2019-11-25,ARMK,0,-5.45,-4.03,0.0742,2,~0.2
2019-11-25,SITE,0,-1.94,-3.88,0.0387,2,~0.2
2019-11-25,PZZA,0,-2.72,-3.72,0.03,2,~0.2
2019-11-25,JD,0,-1.87,1.9,0.1348,2,~0.2
2019-11-25,CCRN,0,-1.68,-4.97,0.029,2,~0.2
2019-11-26,WSM,0,-4.63,-1.79,0.0488,2,~0.2
2019-11-26,SITE,0,-2.91,-3.04,0.0767,2,~0.2
2019-11-26,ARMK,0,-3.74,-2.42,0.2023,2,0.2~0.3
2019-11-26,AEIS,0,-2.04,5.09,0.1033,2,~0.2
2019-11-26,JD,0,-3.96,1.16,0.0501,2,~0.2
2019-11-26,NVO,0,1.99,1.08,0.0261,2,~0.2
2019-11-26,TBBK,0,0.09,7.54,0.0678,2,~0.2
2019-11-26,PZZA,0,-2.26,-1.27,0.0762,2,~0.2
2019-11-27,TSEM,0,3.18,5.87,0.0234,2,~0.2
2019-11-27,PZZA,0,-5.31,-4.09,0.054,2,~0.2
2019-11-27,SITE,0,-2.24,-3.04,0.057,2,~0.2
2019-11-27,NVO,0,1.26,0.25,0.028,2,~0.2
2019-11-27,ARMK,0,-4.34,-2.26,0.0838,2,~0.2
2019-11-27,JD,0,-1.84,2.02,0.0344,2,~0.2
2019-11-27,AEIS,0,-2.71,6.33,0.0428,2,~0.2
2019-11-29,JD,0,0.86,4.13,0.055,2,~0.2
2019-11-29,AEIS,0,1.65,7.04,0.0533,2,~0.2
2019-12-03,TBBK,1,5.31,17.8,0.1076,2,~0.2
2019-12-03,NVO,0,0.74,2.92,0.0376,2,~0.2
2019-12-04,TSEM,0,4.73,7.29,0.0287,2,~0.2
2019-12-04,NVO,0,-0.89,-0.91,0.0425,2,~0.2
2019-12-05,NVO,0,-1.0,1.09,0.0488,2,~0.2
2019-12-05,NX,0,1.03,-3.76,0.052,2,~0.2
2019-12-06,AEIS,0,5.3,7.77,0.0885,2,~0.2
2019-12-06,JD,0,3.25,7.23,0.0527,2,~0.2
2019-12-06,LCII,0,-2.2,1.89,0.0883,2,~0.2
2019-12-06,NVO,0,0.9,2.22,0.0293,2,~0.2
2019-12-06,NX,0,1.65,-7.19,0.0834,2,~0.2
2019-12-09,NVO,0,2.54,1.71,0.021,2,~0.2
2019-12-09,JD,1,4.18,9.05,0.0593,2,~0.2
2019-12-09,HTH,0,1.47,-2.43,0.0455,2,~0.2
2019-12-09,AEIS,1,5.1,9.76,0.0553,2,~0.2
2019-12-10,NVO,0,2.16,1.81,0.04,2,~0.2
2019-12-10,JD,1,4.3,9.08,0.0462,2,~0.2
2019-12-10,HTH,0,2.67,-0.96,0.0709,2,~0.2
2019-12-10,LCII,0,-2.64,2.09,0.0372,2,~0.2
2019-12-11,NVO,0,-0.02,2.16,0.0349,2,~0.2
2019-12-11,LCII,0,-0.84,2.46,0.0274,2,~0.2
2019-12-11,AN,0,-1.23,-6.54,0.0705,2,~0.2
2019-12-12,GE,0,-3.5,-2.27,0.0576,2,~0.2
2019-12-12,LMAT,0,1.27,2.18,0.0296,2,~0.2
2019-12-12,LCII,0,0.84,3.48,0.0496,2,~0.2
2019-12-12,AN,0,-2.27,-6.4,0.0352,2,~0.2
2019-12-12,NVO,0,2.11,3.12,0.0373,2,~0.2
2019-12-12,STX,0,-1.02,0.9,0.0305,2,~0.2
2019-12-13,ARMK,0,-0.23,-0.59,0.0748,2,~0.2
2019-12-13,LMAT,0,-0.28,1.6,0.0403,2,~0.2
2019-12-13,GE,0,-2.73,-2.29,0.0192,2,~0.2
2019-12-13,STX,0,1.46,0.9,0.049,2,~0.2
2019-12-16,VRNS,0,1.69,1.78,0.0493,2,~0.2
2019-12-16,T,0,1.24,1.27,0.0297,2,~0.2
2019-12-16,HUBG,0,-0.51,0.92,0.0404,2,~0.2
2019-12-16,STX,0,2.22,0.75,0.0362,2,~0.2
2019-12-16,CBSH,0,1.16,0.88,0.0176,2,~0.2
2019-12-16,LMAT,0,-0.11,1.24,0.0331,2,~0.2
2019-12-17,LMAT,0,-0.56,-0.11,0.0288,2,~0.2
2019-12-17,ARMK,0,-0.88,-1.23,0.0305,2,~0.2
2019-12-17,VRNS,0,1.88,2.05,0.0291,2,~0.2
2019-12-17,HUBG,0,-0.29,2.46,0.0238,2,~0.2
2019-12-17,CBSH,0,0.56,0.61,0.0146,2,~0.2
2019-12-17,PZZA,0,3.63,1.32,0.0227,2,~0.2
2019-12-17,STX,0,0.54,2.25,0.0358,2,~0.2
2019-12-18,HUBG,0,1.16,2.71,0.0247,2,~0.2
2019-12-18,PZZA,0,3.93,1.04,0.0401,2,~0.2
2019-12-18,STX,0,1.9,0.19,0.0201,2,~0.2
2019-12-18,CI,0,3.12,2.51,0.0299,2,~0.2
2019-12-18,LCII,0,3.33,1.92,0.0514,2,~0.2
2019-12-18,VRNS,0,2.27,2.33,0.0567,2,~0.2
2019-12-19,STX,0,1.93,-0.41,0.049,2,~0.2
2019-12-19,PZZA,0,3.17,3.31,0.0291,2,~0.2
2019-12-19,VRNS,0,2.03,3.26,0.0352,2,~0.2
2019-12-19,LCII,0,2.62,-0.13,0.0345,2,~0.2
2019-12-19,CI,0,2.66,4.13,0.0472,2,~0.2
2019-12-19,HUBG,0,1.17,2.84,0.0255,2,~0.2
2019-12-20,LCII,0,0.45,-2.63,0.0581,2,~0.2
2019-12-20,STX,0,-0.55,-1.19,0.0548,2,~0.2
2019-12-20,VRNS,0,0.05,3.39,0.0492,2,~0.2
2019-12-23,VRNS,0,0.09,2.54,0.0262,2,~0.2
2019-12-24,VRNS,0,0.17,3.05,0.0368,2,~0.2
2020-01-02,PCRX,0,-5.88,-3.47,0.0244,3,~0.2
2020-01-07,SBLK,0,-7.4,-17.01,0.0639,3,~0.2
2020-01-09,TCMD,0,-7.98,-17.24,0.0677,3,~0.2
2020-01-09,UMH,0,3.93,4.25,0.0074,3,~0.2
2020-01-09,SONO,0,0.0,-8.46,0.0231,3,~0.2
2020-01-09,ALGT,0,1.4,-1.22,0.0164,3,~0.2
2020-01-10,TCMD,0,-13.11,-18.97,0.063,3,~0.2
2020-01-14,JAZZ,0,0.16,-2.32,0.0086,3,~0.2
2020-01-15,ALGT,0,-0.7,-3.58,0.0455,3,~0.2
2020-01-15,JAZZ,0,-2.38,-4.88,0.0172,3,~0.2
2020-01-16,SONO,0,-8.46,-10.68,0.0222,3,~0.2
2020-01-16,MAR,0,-5.37,-6.01,0.0147,3,~0.2
2020-01-16,ALGT,0,-2.59,-5.38,0.037,3,~0.2
2020-01-16,JAZZ,0,-3.86,-5.44,0.0172,3,~0.2
2020-01-16,VIV,0,1.49,-1.56,0.012,3,~0.2
2020-01-17,ALGT,0,-6.24,-6.78,0.074,3,~0.2
2020-01-17,JAZZ,0,-4.44,-6.29,0.0078,3,~0.2
2020-01-17,MAR,0,-8.16,-5.84,0.0106,3,~0.2
2020-01-17,VIV,0,0.91,-0.21,0.0084,3,~0.2
2020-01-17,FTAI,0,-0.41,-0.21,0.1844,3,~0.2
2020-01-21,JAZZ,0,-2.89,-5.62,0.014,3,~0.2
2020-01-21,VIV,0,1.68,-0.14,0.0096,3,~0.2
2020-01-22,JAZZ,0,-2.48,-3.88,0.0236,3,~0.2
2020-01-23,ALGT,0,-2.9,-4.02,0.0168,3,~0.2
2020-01-24,QDEL,0,-1.56,-2.66,0.0593,3,~0.2
2020-01-27,QDEL,0,-2.32,-1.86,0.0536,3,~0.2
2020-01-28,QDEL,0,-1.78,-1.64,0.0382,3,~0.2
2020-01-28,HCA,0,-0.78,2.79,0.0209,3,~0.2
2020-01-28,PENN,1,22.55,40.42,0.017,3,~0.2
2020-01-29,ENOV,0,1.15,-0.24,0.0513,3,~0.2
2020-01-29,HCA,0,3.99,3.66,0.0312,3,~0.2
2020-01-29,NVDA,1,2.13,11.0,0.0205,3,~0.2
2020-01-29,QDEL,0,-2.08,-0.16,0.0309,3,~0.2
2020-01-30,QDEL,0,-2.94,0.91,0.0214,3,~0.2
2020-01-30,NVDA,1,3.43,10.16,0.0259,3,~0.2
2020-01-30,AIT,0,1.65,5.97,0.0495,3,~0.2
2020-02-03,VIV,0,-3.8,-7.1,0.0262,3,~0.2
2020-02-03,ACLS,1,15.3,12.98,0.0294,3,~0.2
2020-02-04,VYX,0,-2.93,-7.65,0.0675,3,~0.2
2020-02-04,NVDA,1,8.4,27.34,0.019,3,~0.2
2020-02-04,ONTO,0,-3.18,-3.68,0.0329,3,~0.2
2020-02-04,VIV,0,-4.2,-6.3,0.0137,3,~0.2
2020-02-04,QDEL,0,0.15,5.31,0.0352,3,~0.2
2020-02-04,GE,0,2.15,0.24,0.0556,3,~0.2
2020-02-04,PBH,0,6.25,2.69,0.016,3,~0.2
2020-02-04,AIT,0,2.62,0.28,0.0662,3,~0.2
2020-02-04,SPOT,0,-5.53,-7.1,0.0294,3,~0.2
2020-02-04,ACLS,1,13.9,10.81,0.0342,3,~0.2
2020-02-04,APAM,0,8.45,3.62,0.0225,3,~0.2
2020-02-04,BF-B,0,0.77,2.26,0.0171,3,~0.2
2020-02-05,COR,0,4.75,5.57,0.0291,3,~0.2
2020-02-05,SFBS,0,2.03,2.46,0.0148,3,~0.2
2020-02-05,RJF,0,1.45,5.62,0.0093,3,~0.2
2020-02-05,LNN,0,2.08,-2.02,0.0169,3,~0.2
2020-02-05,KLIC,0,-3.2,-6.88,0.0185,3,~0.2
2020-02-05,HALO,0,0.18,7.64,0.0369,3,~0.2
2020-02-05,ENOV,0,-1.37,-3.12,0.0611,3,~0.2
2020-02-05,PBH,0,5.71,2.43,0.05,3,~0.2
2020-02-05,RYAAY,0,-2.47,-3.69,0.0216,3,~0.2
2020-02-05,PFBC,0,0.82,-1.4,0.0163,3,~0.2
2020-02-05,UMH,0,-0.49,-1.7,0.0111,3,~0.2
2020-02-05,GE,0,2.33,-2.57,0.0388,3,~0.2
2020-02-05,BMY,0,2.15,-0.64,0.0117,3,~0.2
2020-02-05,NVDA,1,8.69,23.11,0.0667,3,~0.2
2020-02-05,QDEL,0,1.96,3.43,0.0337,3,~0.2
2020-02-05,VIV,0,-3.21,-9.08,0.0149,3,~0.2
2020-02-05,EMR,0,-0.8,-5.25,0.0331,3,~0.2
2020-02-05,VYX,0,-4.81,-8.5,0.0938,3,~0.2
2020-02-05,MCK,1,10.43,12.24,0.029,3,~0.2
2020-02-06,SFBS,0,3.34,1.75,0.0232,3,~0.2
2020-02-06,UMH,0,-0.48,-3.03,0.0159,3,~0.2
2020-02-06,ENOV,0,-0.94,4.09,0.0277,3,~0.2
2020-02-06,RJF,0,4.61,3.39,0.0107,3,~0.2
2020-02-06,BMY,0,-1.52,-2.19,0.017,3,~0.2
2020-02-06,LNN,0,2.26,-1.55,0.0123,3,~0.2
2020-02-06,HALO,1,2.17,10.03,0.128,3,~0.2
2020-02-06,PFBC,0,1.64,-3.08,0.0145,3,~0.2
2020-02-06,MU,0,1.11,-2.88,0.0513,3,~0.2
2020-02-06,CI,0,4.73,2.52,0.0301,3,~0.2
2020-02-07,UMH,0,0.67,-3.8,0.0159,3,~0.2
2020-02-07,BMY,0,0.2,-3.44,0.0175,3,~0.2
2020-02-07,HALO,1,7.13,8.81,0.1024,3,~0.2
2020-02-07,SFBS,0,2.51,-1.12,0.0194,3,~0.2
2020-02-07,CI,0,5.47,-4.1,0.0252,3,~0.2
2020-02-10,LNN,0,2.39,-2.24,0.0146,3,~0.2
2020-02-10,CI,0,5.53,-8.82,0.0167,3,~0.2
2020-02-10,BMY,0,-1.26,-7.13,0.0178,3,~0.2
2020-02-10,PFBC,0,-0.82,-10.0,0.0139,3,~0.2
2020-02-10,UMH,0,-0.49,-5.68,0.0115,3,~0.2
2020-02-10,HALO,0,5.71,4.1,0.0612,3,~0.2
2020-02-10,SFBS,0,0.69,-5.03,0.027,3,~0.2
2020-02-11,BF-B,0,1.48,-8.42,0.0254,3,~0.2
2020-02-11,QDEL,0,5.15,3.49,0.0237,3,~0.2
2020-02-11,BMY,0,-1.91,-7.39,0.0251,3,~0.2
2020-02-11,RJF,0,4.93,-6.7,0.0125,3,~0.2
2020-02-11,HALO,0,6.73,6.76,0.088,3,~0.2
2020-02-11,SFBS,0,-0.5,-7.58,0.018,3,~0.2
2020-02-11,ENS,0,-2.95,-13.03,0.0236,3,~0.2
2020-02-11,PFBC,0,-2.12,-11.52,0.0162,3,~0.2
2020-02-11,UMH,0,-1.71,-3.72,0.0113,3,~0.2
2020-02-12,ENOV,0,-1.77,-10.37,0.0221,3,~0.2
2020-02-12,NWS,0,1.22,-17.03,0.01,3,~0.2
2020-02-12,PFBC,0,-2.2,-16.3,0.0137,3,~0.2
2020-02-12,TIMB,0,-3.94,-9.44,0.0166,3,~0.2
2020-02-12,ESI,0,0.41,-15.85,0.0222,3,~0.2
2020-02-12,BMY,0,-2.73,-11.07,0.0189,3,~0.2
2020-02-12,BF-B,0,1.22,-11.59,0.012,3,~0.2
2020-02-12,UMH,0,-1.22,-8.56,0.0093,3,~0.2
2020-02-12,MS,0,-4.33,-19.17,0.0111,3,~0.2
2020-02-12,HALO,0,7.45,1.35,0.0448,3,~0.2
2020-02-12,MGM,0,-3.92,-24.18,0.0148,3,~0.2
2020-02-13,PFBC,0,-4.64,-19.01,0.0226,3,~0.2
2020-02-13,ITGR,0,9.22,0.65,0.0217,3,~0.2
2020-02-13,BF-B,0,-1.5,-13.76,0.0258,3,~0.2
2020-02-13,NWS,0,-0.14,-16.0,0.0321,3,~0.2
2020-02-13,MS,0,-6.28,-19.49,0.0099,3,~0.2
2020-02-13,UMH,0,-2.56,-11.69,0.0164,3,~0.2
2020-02-13,BMY,0,-0.68,-10.62,0.0744,3,~0.2
2020-02-13,TIMB,0,-3.65,-9.94,0.0202,3,~0.2
2020-02-14,ITGR,0,6.05,0.22,0.0103,3,~0.2
2020-02-14,GRBK,0,2.08,-4.65,0.0195,3,~0.2
2020-02-14,LCII,0,-4.39,-11.57,0.0224,3,~0.2
2020-02-14,SAR,0,-2.33,-12.37,0.0306,3,~0.2
2020-02-14,BMY,0,-3.63,-9.1,0.04,3,~0.2
2020-02-14,TIMB,0,-5.37,-6.13,0.0184,3,~0.2
2020-02-14,UMH,0,-4.45,-8.89,0.0108,3,~0.2
2020-02-14,PFBC,0,-6.87,-16.48,0.0186,3,~0.2
2020-02-14,BF-B,0,-5.24,-9.92,0.0384,3,~0.2
2020-02-14,MS,0,-11.03,-16.76,0.0155,3,~0.2
2020-02-18,LCII,0,-8.4,-13.9,0.0597,3,~0.2
2020-02-18,UMH,0,-5.22,-7.8,0.0136,3,~0.2
2020-02-18,BMY,0,-5.95,-10.4,0.0373,3,~0.2
2020-02-18,BF-B,0,-6.45,-9.87,0.0305,3,~0.2
2020-02-18,META,0,-9.66,-14.65,0.0076,3,~0.2
2020-02-18,TIMB,0,-5.66,-6.98,0.0188,3,~0.2
2020-02-18,ALB,0,-3.24,-6.66,0.061,3,~0.2
2020-02-18,ITGR,0,3.77,-3.62,0.0187,3,~0.2
2020-02-19,LCII,0,-8.17,-13.04,0.0322,3,~0.2
2020-02-19,ALB,0,-4.13,-3.44,0.0641,3,~0.2
2020-02-19,META,0,-9.33,-11.83,0.0111,3,~0.2
2020-02-19,BF-B,0,-9.75,-9.57,0.0441,3,~0.2
2020-02-19,JHG,0,-11.55,-20.01,0.0219,3,~0.2
2020-02-20,JHG,0,-18.58,-27.13,0.0418,3,~0.2
2020-02-20,UMH,0,-7.43,-6.63,0.0424,3,~0.2
2020-02-20,BF-B,0,-12.65,-13.6,0.0164,3,~0.2
2020-02-20,THRM,0,-13.01,-14.56,0.0117,3,~0.2
2020-02-20,EYE,0,-2.55,-1.75,0.018,3,~0.2
2020-02-21,EYE,0,-3.14,-2.81,0.0207,3,~0.2
2020-02-21,THRM,0,-15.67,-15.53,0.0346,3,~0.2
2020-03-02,KR,0,5.29,4.78,0.0196,3,~0.2
2020-03-02,DGX,0,-2.02,-22.94,0.0098,3,~0.2
2020-03-04,PRMB,0,-11.88,-53.67,0.0103,3,~0.2
2020-03-04,AVA,0,-7.51,-1.19,0.0158,3,~0.2
2020-03-04,LH,0,-16.86,-43.65,0.0157,3,~0.2
2020-03-04,EHC,0,-22.18,-35.5,0.0189,3,~0.2
2020-03-05,AVA,0,-17.59,-9.48,0.0359,3,~0.2
2020-04-14,SHEN,1,-2.04,10.77,0.0367,3,~0.2
2020-05-04,DNLI,0,7.58,1.9,0.3583,3,0.3~0.4
2020-05-04,NFLX,0,2.89,5.71,0.063,3,~0.2
2020-05-04,EA,0,0.46,0.25,0.0757,3,~0.2
2020-05-06,NFLX,0,0.92,3.09,0.0851,3,~0.2
2020-05-07,NFLX,0,1.24,-0.06,0.0439,3,~0.2
2020-05-08,NFLX,0,4.28,-1.43,0.0464,3,~0.2
2020-05-08,BMRN,0,-1.53,2.43,0.0367,3,~0.2
2020-05-11,BMRN,0,-1.15,7.54,0.041,3,~0.2
2020-05-12,BMRN,1,-2.36,10.96,0.0293,3,~0.2
2020-05-18,WMK,0,-5.89,-3.59,0.1596,3,~0.2
2020-05-18,BMRN,1,8.79,13.6,0.0715,3,~0.2
2020-05-22,BMRN,1,10.13,9.6,0.042,3,~0.2
2020-05-27,CENT,0,-1.45,-1.23,0.02,3,~0.2
2020-05-28,CENT,0,-2.97,-6.65,0.0275,3,~0.2
2020-05-29,ROL,0,3.9,-0.93,0.0255,3,~0.2
2020-05-29,CENT,0,-0.74,-7.96,0.0264,3,~0.2
2020-06-01,ROL,0,5.57,-0.64,0.019,3,~0.2
2020-06-01,CENT,0,1.25,-5.16,0.0423,3,~0.2
2020-06-02,SPOT,0,1.03,-2.05,0.1598,3,~0.2
2020-06-03,CENT,0,0.22,-4.39,0.0259,3,~0.2
2020-06-05,CENT,0,-7.28,-7.77,0.0767,3,~0.2
2020-06-08,APEI,0,-13.27,-12.76,0.1105,3,~0.2
2020-06-08,CENT,0,-6.33,-7.16,0.0156,3,~0.2
2020-06-08,SPOT,1,0.31,26.03,0.1462,3,~0.2
2020-06-08,INVA,0,-7.94,7.16,0.0344,3,~0.2
2020-06-09,SPOT,1,-3.05,26.37,0.0228,3,~0.2
2020-06-09,CENT,0,-2.25,-7.15,0.0754,3,~0.2
