date,ticker,name,label,r5,r10,lgbm_score,fold,score_bin
2019-11-29,67900,Y-Entec Co. Ltd,0,2.27,6.4,0.172,2,~0.2
2019-12-02,67900,Y-Entec Co. Ltd,0,0.51,2.96,0.1829,2,~0.2
2019-12-03,36540,SFA Semicon Co. Ltd,0,-4.67,7.2,0.1789,2,~0.2
2019-12-04,36540,SFA Semicon Co. Ltd,0,0.14,5.58,0.2015,2,0.2~0.3
2019-12-05,36540,SFA Semicon Co. Ltd,0,-4.55,2.81,0.1696,2,~0.2
2019-12-11,36540,SFA Semicon Co. Ltd,0,5.43,5.98,0.1732,2,~0.2
2019-12-12,000660,SK Hynix Inc,1,12.23,15.11,0.1934,2,~0.2
2019-12-12,190510,Namuga Co. Ltd,0,-4.39,-5.21,0.1819,2,~0.2
2019-12-13,014680,Hansol Chemical Co. Ltd.,0,3.47,4.95,0.1933,2,~0.2
2019-12-16,014680,Hansol Chemical Co. Ltd.,0,5.95,4.44,0.1702,2,~0.2
2019-12-17,190510,Namuga Co. Ltd,0,-8.87,-7.22,0.1757,2,~0.2
2019-12-18,190510,Namuga Co. Ltd,0,-6.17,-6.58,0.1801,2,~0.2
2019-12-27,094170,Dongwoon Anatech Co Ltd,0,-1.21,4.17,0.2281,2,0.2~0.3
2019-12-30,236200,Suprema Inc,0,-5.76,5.02,0.2312,2,0.2~0.3
2019-12-30,094170,Dongwoon Anatech Co Ltd,0,-2.27,0.67,0.1953,2,~0.2
2020-01-02,094170,Dongwoon Anatech Co Ltd,0,2.02,3.5,0.1562,3,~0.2
2020-01-02,236200,Suprema Inc,1,3.41,19.11,0.2589,3,0.2~0.3
2020-01-02,004710,Hansol Technics Co. Ltd.,0,11.29,6.19,0.1513,3,~0.2
2020-01-03,004710,Hansol Technics Co. Ltd.,0,14.24,6.07,0.1659,3,~0.2
2020-01-03,094170,Dongwoon Anatech Co Ltd,0,4.11,0.13,0.2092,3,0.2~0.3
2020-01-03,236200,Suprema Inc,1,3.13,21.16,0.2769,3,0.2~0.3
2020-01-03,123570,eMnet Inc,0,0.82,5.18,0.1475,3,~0.2
2020-01-06,222670,222670,1,10.07,25.29,0.2362,3,0.2~0.3
2020-01-06,236200,Suprema Inc,1,3.74,18.26,0.294,3,0.2~0.3
2020-01-06,123570,eMnet Inc,0,4.11,4.38,0.2126,3,0.2~0.3
2020-01-07,222670,222670,1,11.24,25.29,0.187,3,~0.2
2020-01-07,43150,Value Added Technology Co. Ltd,1,5.24,11.89,0.1963,3,~0.2
2020-01-07,236200,Suprema Inc,1,7.14,19.2,0.3422,3,0.3~0.4
2020-01-08,43150,Value Added Technology Co. Ltd,1,4.71,13.61,0.1555,3,~0.2
2020-01-08,67310,HANA Micron Inc,1,10.81,16.81,0.2393,3,0.2~0.3
2020-01-09,39830,Aurora World Corporation,0,0.0,-4.73,0.1346,3,~0.2
2020-01-09,012280,Yeong Hwa Meta,0,3.49,-1.74,0.1599,3,~0.2
2020-01-09,265520,Advanced Process Systems Corporation,0,-1.46,-3.94,0.2327,3,0.2~0.3
2020-01-09,222670,222670,1,19.89,14.77,0.315,3,0.3~0.4
2020-01-10,012280,Yeong Hwa Meta,0,4.93,-5.22,0.166,3,~0.2
2020-01-10,39830,Aurora World Corporation,0,-0.36,-10.14,0.1799,3,~0.2
2020-01-10,70590,Hansol Inticube Co. Ltd,0,-0.31,-1.88,0.1521,3,~0.2
2020-01-10,265520,Advanced Process Systems Corporation,0,-3.21,-6.85,0.1215,3,~0.2
2020-01-13,70590,Hansol Inticube Co. Ltd,0,0.0,1.25,0.1937,3,~0.2
2020-01-14,70590,Hansol Inticube Co. Ltd,0,0.78,-2.18,0.188,3,~0.2
2020-01-15,46310,BG T&A Co,0,-2.19,-8.25,0.1195,3,~0.2
2020-01-16,46310,BG T&A Co,0,-2.68,-9.06,0.166,3,~0.2
2020-01-16,265520,Advanced Process Systems Corporation,0,-2.52,-10.52,0.1678,3,~0.2
2020-01-17,104830,WONIK Materials Co.Ltd,0,-10.8,-11.3,0.1155,3,~0.2
2020-01-17,70590,Hansol Inticube Co. Ltd,0,-1.57,-5.17,0.1616,3,~0.2
2020-01-17,46310,BG T&A Co,0,-6.2,-5.53,0.1159,3,~0.2
2020-01-17,49480,Openbase Inc,0,-11.73,-11.73,0.1577,3,~0.2
2020-01-20,46310,BG T&A Co,0,-5.24,-6.25,0.1235,3,~0.2
2020-01-20,104830,WONIK Materials Co.Ltd,0,-5.56,-10.12,0.1525,3,~0.2
2020-01-20,70590,Hansol Inticube Co. Ltd,0,1.25,-0.47,0.2013,3,0.2~0.3
2020-01-21,46310,BG T&A Co,0,-3.78,-3.44,0.1952,3,~0.2
2020-01-21,70590,Hansol Inticube Co. Ltd,0,-2.94,-2.17,0.1606,3,~0.2
2020-01-21,094170,Dongwoon Anatech Co Ltd,1,7.81,16.02,0.1394,3,~0.2
2020-01-21,025950,Dongsin Engineering & Construction,0,-6.26,-6.72,0.1711,3,~0.2
2020-01-22,094170,Dongwoon Anatech Co Ltd,1,8.04,13.1,0.1822,3,~0.2
2020-01-22,70590,Hansol Inticube Co. Ltd,0,-5.26,-3.41,0.2572,3,0.2~0.3
2020-01-22,46310,BG T&A Co,0,-6.2,-2.93,0.162,3,~0.2
2020-02-05,003780,Chin Yang Ind,0,5.09,1.62,0.1603,3,~0.2
2020-02-05,31330,SAMT Co. Ltd,0,-0.59,-4.69,0.1228,3,~0.2
2020-02-06,31330,SAMT Co. Ltd,0,-3.12,-3.12,0.149,3,~0.2
2020-02-06,003780,Chin Yang Ind,0,5.81,-0.47,0.1509,3,~0.2
2020-02-07,68240,Dawonsys Co.Ltd,1,-0.57,8.78,0.2019,3,0.2~0.3
2020-02-07,241590,Hwaseung Enterprise Co Ltd,0,-1.16,0.0,0.1512,3,~0.2
2020-02-07,006060,Hwaseung Industries Co Ltd,0,4.03,4.44,0.1346,3,~0.2
2020-02-07,58630,Mgame Corp,0,7.24,7.88,0.1751,3,~0.2
2020-02-07,31330,SAMT Co. Ltd,0,-2.16,-4.13,0.1354,3,~0.2
2020-02-10,006060,Hwaseung Industries Co Ltd,0,1.59,-1.98,0.1279,3,~0.2
2020-02-10,68240,Dawonsys Co.Ltd,0,3.13,2.56,0.1332,3,~0.2
2020-02-10,241590,Hwaseung Enterprise Co Ltd,0,-2.87,-4.01,0.2196,3,0.2~0.3
2020-02-10,31330,SAMT Co. Ltd,0,-3.35,-8.09,0.1759,3,~0.2
2020-02-11,241590,Hwaseung Enterprise Co Ltd,0,-3.71,-3.14,0.1558,3,~0.2
2020-02-11,68240,Dawonsys Co.Ltd,0,0.28,4.24,0.1456,3,~0.2
2020-02-12,086390,UniTest Incorporation,0,1.52,-6.67,0.1717,3,~0.2
2020-02-12,74600,Wonik QnC Corporation,0,-0.9,-6.63,0.1521,3,~0.2
2020-02-12,095340,ISC Co. Ltd,0,9.16,4.2,0.1802,3,~0.2
2020-02-12,31330,SAMT Co. Ltd,0,-4.13,-7.66,0.1635,3,~0.2
2020-02-13,264660,C&G Hi Tech Co.Ltd,0,-12.24,-23.88,0.1711,3,~0.2
2020-02-14,101160,Worldex Industry & Trading Co. Ltd,0,-6.31,-18.81,0.2195,3,0.2~0.3
2020-02-17,018500,Dongwon Metal Co. Ltd.,0,-11.56,-12.16,0.1642,3,~0.2
2020-02-17,101160,Worldex Industry & Trading Co. Ltd,0,-10.05,-14.16,0.1714,3,~0.2
2020-02-25,46310,BG T&A Co,0,-4.9,-6.64,0.159,3,~0.2
2020-02-26,008490,Suheung Co. Ltd.,0,-1.27,-8.12,0.1527,3,~0.2
2020-02-26,46310,BG T&A Co,0,-1.89,-7.72,0.1496,3,~0.2
2020-02-27,46310,BG T&A Co,0,1.6,-12.14,0.1151,3,~0.2
2020-02-27,008490,Suheung Co. Ltd.,0,2.06,-10.04,0.1542,3,~0.2
2020-03-03,008490,Suheung Co. Ltd.,0,-5.14,-10.54,0.1393,3,~0.2
2020-03-04,008490,Suheung Co. Ltd.,0,-6.94,-11.57,0.1451,3,~0.2
2020-03-05,46310,BG T&A Co,0,-13.52,-54.25,0.181,3,~0.2
2020-03-05,008490,Suheung Co. Ltd.,0,-11.85,-18.03,0.1441,3,~0.2
2020-04-09,011150,Cj Seafood,0,2.84,3.35,0.2167,3,0.2~0.3
2020-04-13,011150,Cj Seafood,0,-2.52,3.9,0.2397,3,0.2~0.3
2020-04-14,095660,NEOWIZ,0,0.0,1.46,0.1484,3,~0.2
2020-04-14,003230,Sam Yang Foods,0,4.06,2.54,0.1511,3,~0.2
2020-04-14,011150,Cj Seafood,0,-3.14,2.26,0.1483,3,~0.2
2020-04-14,271560,Orion Corp,0,-0.84,3.77,0.1872,3,~0.2
2020-04-16,271560,Orion Corp,0,4.62,1.68,0.1354,3,~0.2
2020-04-16,095660,NEOWIZ,0,3.24,2.06,0.127,3,~0.2
2020-04-17,095660,NEOWIZ,0,-0.58,2.59,0.1948,3,~0.2
2020-04-17,82920,VITZROCELL Co.Ltd,0,-7.67,-6.67,0.2038,3,0.2~0.3
2020-04-20,130500,Gumho NT Co Ltd,0,0.52,0.65,0.1946,3,~0.2
2020-04-22,271560,Orion Corp,0,4.64,4.22,0.1452,3,~0.2
2020-04-22,187870,DeviceENG.CO.Ltd,1,4.1,10.24,0.168,3,~0.2
2020-04-23,208370,Hana Must SPAC 2,0,-4.26,3.52,0.189,3,~0.2
2020-04-27,084370,Eugene Technology Co.Ltd,0,5.41,-1.14,0.1815,3,~0.2
2020-04-27,208370,Hana Must SPAC 2,1,0.55,9.27,0.1719,3,~0.2
2020-04-27,67900,Y-Entec Co. Ltd,1,16.43,22.54,0.2389,3,0.2~0.3
2020-04-27,130500,Gumho NT Co Ltd,0,0.13,5.03,0.1552,3,~0.2
2020-04-28,67900,Y-Entec Co. Ltd,1,14.49,16.82,0.1355,3,~0.2
2020-04-28,64260,Danal Co. Ltd,0,-2.35,-1.76,0.1419,3,~0.2
2020-04-29,084370,Eugene Technology Co.Ltd,0,2.27,-0.85,0.1717,3,~0.2
2020-04-29,52260,HYUNDAI BIOLAND Co.Ltd,1,22.96,60.54,0.2302,3,0.2~0.3
2020-04-29,67900,Y-Entec Co. Ltd,1,15.74,20.37,0.1831,3,~0.2
2020-04-29,64260,Danal Co. Ltd,0,3.08,0.36,0.283,3,0.2~0.3
2020-05-06,012510,Douzone Bizon Co Ltd,1,18.44,14.53,0.2054,3,0.2~0.3
2020-05-07,208370,Hana Must SPAC 2,0,8.68,-2.53,0.2018,3,0.2~0.3
2020-05-07,130500,Gumho NT Co Ltd,0,4.89,-1.42,0.1478,3,~0.2
2020-05-07,66310,Q.S.I Co. LTD,0,-2.92,2.62,0.1455,3,~0.2
2020-05-07,259630,mPLUS Corp,1,17.72,19.58,0.1587,3,~0.2
2020-05-08,238120,Aligned Genetics Inc,0,3.24,-7.77,0.2528,3,0.2~0.3
2020-05-08,130500,Gumho NT Co Ltd,0,0.0,-3.85,0.2158,3,0.2~0.3
2020-05-08,208370,Hana Must SPAC 2,0,15.44,-5.7,0.2438,3,0.2~0.3
2020-05-13,33560,Bluecom Co. Ltd,1,9.47,11.11,0.1487,3,~0.2
2020-05-14,33560,Bluecom Co. Ltd,1,9.09,8.22,0.2036,3,0.2~0.3
2020-05-26,263750,Pearl Abyss Corp,0,-3.18,-4.03,0.1951,3,~0.2
2020-06-01,087010,Peptron Inc,1,7.34,15.82,0.1643,3,~0.2
2020-06-01,42940,Sangji Caelum Inc,0,4.91,-6.2,0.1714,3,~0.2
2020-06-03,67290,JW Shinyak Corporation,0,8.8,3.0,0.2691,3,0.2~0.3
2020-06-04,000225,Yuyu Pharma Inc. Pfd. Series 1,1,13.76,62.0,0.2088,3,0.2~0.3
2020-06-05,000225,Yuyu Pharma Inc. Pfd. Series 1,1,33.85,23.65,0.2139,3,0.2~0.3
2020-06-05,67290,JW Shinyak Corporation,0,2.62,-1.12,0.2281,3,0.2~0.3
2020-06-05,001340,Paik Kwang Ind,0,-5.41,-8.9,0.1737,3,~0.2
2020-06-05,185750,Chong Kun Dang Pharmaceutical,1,16.0,17.5,0.178,3,~0.2
2020-06-08,66590,Woosu AMS Co.Ltd,0,-11.71,-7.96,0.1474,3,~0.2
2020-06-08,000227,Yuyu Pharma Inc. Pfd. Series 2,0,3.04,7.48,0.221,3,0.2~0.3
2020-06-08,004590,Hankook Furniture Co. Ltd,0,-9.47,-2.91,0.2276,3,0.2~0.3
2020-06-08,238120,Aligned Genetics Inc,0,-3.0,6.61,0.1729,3,~0.2
2020-06-08,006120,SK Discovery Co Ltd,1,5.03,8.56,0.1396,3,~0.2
2020-06-08,006125,SK Discovery Co Ltd,1,60.59,29.76,0.1602,3,~0.2
2020-06-09,001340,Paik Kwang Ind,0,-12.33,-12.67,0.1581,3,~0.2
2020-06-09,006120,SK Discovery Co Ltd,0,7.83,7.67,0.1968,3,~0.2
2020-06-09,238120,Aligned Genetics Inc,0,8.79,5.76,0.196,3,~0.2
2020-06-09,000227,Yuyu Pharma Inc. Pfd. Series 2,0,2.75,2.75,0.1677,3,~0.2
2020-06-10,006120,SK Discovery Co Ltd,0,5.32,6.49,0.1623,3,~0.2
2020-06-10,021650,Cubic Korea Inc,0,-7.49,-7.3,0.2675,3,0.2~0.3
2020-06-10,58820,CMG Pharmaceutical Co. Ltd,0,-2.05,-5.34,0.1975,3,~0.2
2020-06-11,58820,CMG Pharmaceutical Co. Ltd,0,-3.91,-8.49,0.1803,3,~0.2
2020-06-11,006120,SK Discovery Co Ltd,1,6.89,11.93,0.1788,3,~0.2
2020-06-11,66590,Woosu AMS Co.Ltd,0,-10.29,-7.84,0.1233,3,~0.2
2020-06-12,58820,CMG Pharmaceutical Co. Ltd,0,-4.56,-7.52,0.1933,3,~0.2
2020-06-16,48530,iNtRON Biotechnology Inc,0,-11.63,-13.08,0.1938,3,~0.2
2020-06-16,60720,KHVATEC Co.Ltd,0,-1.88,-6.04,0.2037,3,0.2~0.3
2020-06-17,39490,Kiwoom,0,3.66,-8.39,0.2178,3,0.2~0.3
2020-06-17,60720,KHVATEC Co.Ltd,0,-0.62,-3.95,0.1765,3,~0.2
2020-06-17,020150,Iljin Materials Co. Ltd.,0,-0.71,-0.51,0.1615,3,~0.2
2020-06-18,263600,Derkwoo Electronics Co. Ltd.,0,-5.49,-11.65,0.1681,3,~0.2
2020-06-19,004590,Hankook Furniture Co. Ltd,0,-10.1,-10.41,0.2225,3,0.2~0.3
2020-06-22,020150,Iljin Materials Co. Ltd.,0,1.83,6.71,0.1678,3,~0.2
2020-06-22,008370,Wonpoong Corporation,0,-2.11,0.75,0.2171,3,0.2~0.3
2020-06-23,008370,Wonpoong Corporation,0,-2.24,1.0,0.1502,3,~0.2
2020-06-24,008370,Wonpoong Corporation,0,-2.36,0.37,0.1354,3,~0.2
2020-06-24,41020,Polaris Office Corp,0,-9.39,-7.18,0.1895,3,~0.2
2020-06-26,000220,Yuyu Pharma Inc.,0,-6.74,-4.26,0.168,3,~0.2
2020-06-26,192820,Cosmax Inc,0,7.41,1.06,0.1657,3,~0.2
2020-06-29,192820,Cosmax Inc,0,8.01,5.27,0.1403,3,~0.2
2020-06-29,225530,Bokwang Industry Co Ltd,0,-3.71,-0.59,0.199,3,~0.2
2020-06-29,319660,PSK Inc,0,9.3,7.95,0.204,3,0.2~0.3
2020-07-01,108320,LX Semicon Co. Ltd.,1,9.99,15.17,0.2073,3,0.2~0.3
2020-07-02,161580,Philoptics Co. Ltd.,0,7.81,4.69,0.1434,3,~0.2
2020-07-02,44450,KSS Line Ltd.,0,9.19,6.21,0.1359,3,~0.2
2020-07-02,108320,LX Semicon Co. Ltd.,1,9.95,10.32,0.1686,3,~0.2
2020-07-03,008370,Wonpoong Corporation,0,-0.12,-0.25,0.1461,3,~0.2
2020-07-03,44450,KSS Line Ltd.,0,3.8,4.54,0.1624,3,~0.2
2020-07-03,161580,Philoptics Co. Ltd.,0,5.06,1.95,0.1429,3,~0.2
2020-07-06,161580,Philoptics Co. Ltd.,0,5.47,-0.39,0.1826,3,~0.2
2020-07-06,44450,KSS Line Ltd.,0,6.39,3.19,0.1788,3,~0.2
2020-07-06,166090,Hana Materials Inc,1,15.76,9.41,0.208,3,0.2~0.3
2020-07-07,161580,Philoptics Co. Ltd.,0,1.56,-0.78,0.1748,3,~0.2
2020-07-09,002787,Chinhung International Inc. Pfd. Series 2,0,0.92,0.0,0.206,3,0.2~0.3
2020-07-09,60720,KHVATEC Co.Ltd,0,-2.06,1.65,0.1426,3,~0.2
2020-07-10,002787,Chinhung International Inc. Pfd. Series 2,0,-2.98,-2.98,0.2887,3,0.2~0.3
2020-07-10,60720,KHVATEC Co.Ltd,0,-1.45,-0.41,0.125,3,~0.2
2020-07-13,60720,KHVATEC Co.Ltd,0,-1.83,-2.03,0.1675,3,~0.2
2020-07-13,225530,Bokwang Industry Co Ltd,1,8.06,19.84,0.1925,3,~0.2
2020-07-13,000220,Yuyu Pharma Inc.,1,2.85,13.88,0.2391,3,0.2~0.3
2020-07-14,60720,KHVATEC Co.Ltd,0,4.99,1.46,0.1722,3,~0.2
2020-07-14,225530,Bokwang Industry Co Ltd,1,4.52,14.73,0.1799,3,~0.2
2020-07-14,000220,Yuyu Pharma Inc.,1,1.42,22.42,0.2117,3,0.2~0.3
2020-07-15,60720,KHVATEC Co.Ltd,0,1.84,1.63,0.1445,3,~0.2
2020-07-15,000220,Yuyu Pharma Inc.,1,11.11,17.56,0.2741,3,0.2~0.3
2020-07-16,161580,Philoptics Co. Ltd.,0,-5.6,-1.49,0.1798,3,~0.2
2020-07-17,000220,Yuyu Pharma Inc.,1,36.43,12.14,0.2186,3,0.2~0.3
2020-07-17,83650,BHI Co. Ltd,0,-2.46,-5.54,0.1656,3,~0.2
2020-07-17,122870,YG Entertainment Inc,0,-3.4,2.65,0.1146,3,~0.2
2020-07-20,122870,YG Entertainment Inc,0,-3.25,6.62,0.1571,3,~0.2
2020-07-23,52710,Amotech Co. Ltd,0,4.44,3.52,0.1839,3,~0.2
2020-07-24,243070,Huons Co. Ltd,0,-0.33,1.32,0.15,3,~0.2
2020-07-27,173130,OPASNET Co. Ltd.,1,11.24,12.03,0.1407,3,~0.2
2020-07-28,52710,Amotech Co. Ltd,0,5.44,3.89,0.1884,3,~0.2
2020-07-29,243070,Huons Co. Ltd,0,0.82,1.97,0.134,3,~0.2
2020-07-29,122870,YG Entertainment Inc,1,11.39,9.53,0.1668,3,~0.2
2020-07-29,52710,Amotech Co. Ltd,0,5.93,0.94,0.1415,3,~0.2
2020-07-30,281820,KCTech Co Ltd,0,-0.21,-9.32,0.1612,3,~0.2
2020-07-30,122870,YG Entertainment Inc,1,14.2,22.31,0.2329,3,0.2~0.3
2020-07-30,42420,NEOWIZ HOLDINGS Corporation,0,0.92,2.46,0.1413,3,~0.2
2020-07-31,42420,NEOWIZ HOLDINGS Corporation,0,4.02,1.86,0.253,3,0.2~0.3
2020-08-03,44450,KSS Line Ltd.,0,0.58,-4.08,0.1311,3,~0.2
2020-08-04,44450,KSS Line Ltd.,0,0.0,-2.56,0.1222,3,~0.2
2020-08-04,134790,Teems Inc.,1,5.45,26.32,0.1781,3,~0.2
2020-08-05,086390,UniTest Incorporation,0,-6.29,-19.81,0.1877,3,~0.2
2020-08-05,58820,CMG Pharmaceutical Co. Ltd,0,-1.76,-6.94,0.1344,3,~0.2
2020-08-05,44450,KSS Line Ltd.,0,-1.16,-4.17,0.1321,3,~0.2
2020-08-06,281820,KCTech Co Ltd,0,-9.13,-15.92,0.1539,3,~0.2
2020-08-06,086390,UniTest Incorporation,0,-4.64,-17.65,0.1837,3,~0.2
2020-08-10,33640,Nepes Corporation,0,-12.66,-12.52,0.1655,3,~0.2
2020-08-13,36540,SFA Semicon Co. Ltd,0,-18.56,-19.22,0.1236,3,~0.2
2020-08-13,74600,Wonik QnC Corporation,0,-13.84,-10.38,0.1669,3,~0.2
2020-08-19,42420,NEOWIZ HOLDINGS Corporation,1,-5.0,14.12,0.2071,3,0.2~0.3
2020-09-01,005500,Samjin Pharmaceutical Co. Ltd.,0,-0.98,0.98,0.1374,3,~0.2
2020-09-02,005500,Samjin Pharmaceutical Co. Ltd.,0,-2.99,0.5,0.2102,3,0.2~0.3
2020-09-03,005500,Samjin Pharmaceutical Co. Ltd.,0,-4.21,-3.24,0.2301,3,0.2~0.3
2020-09-08,005935,Samsung Electronics Co Pref,0,4.0,2.0,0.1256,3,~0.2
2020-09-15,33290,COWELL FASHION Co.Ltd,0,-7.83,-5.53,0.1606,3,~0.2
2020-09-28,217880,217880,0,-1.0,7.17,0.1831,3,~0.2
2020-09-29,217880,217880,0,0.14,4.43,0.2203,3,0.2~0.3
2020-10-05,217880,217880,0,1.43,2.87,0.2382,3,0.2~0.3
2020-10-07,83420,KPX Green Chemical Co. Ltd.,0,1.99,-1.62,0.1638,3,~0.2
2020-10-08,139480,E-Mart,0,4.04,0.34,0.1173,3,~0.2
2020-10-27,084440,Ubion Co. Ltd.,1,11.11,22.22,0.2411,3,0.2~0.3
2020-11-02,115500,Korea Computer & Systems Inc,0,4.27,-9.16,0.1682,3,~0.2
2020-11-03,115500,Korea Computer & Systems Inc,0,0.97,-7.12,0.1711,3,~0.2
2020-11-03,011170,Lotte Chemical Corp.,1,7.85,9.46,0.1788,3,~0.2
2020-11-05,011170,Lotte Chemical Corp.,1,13.67,14.9,0.2132,3,0.2~0.3
2020-11-05,005935,Samsung Electronics Co Pref,1,7.1,8.41,0.1789,3,~0.2
2020-11-06,39420,KL-Net Corp,0,7.97,0.91,0.2426,3,0.2~0.3
2020-11-09,264850,Elensys Co. Ltd.,0,-1.93,-4.43,0.1916,3,~0.2
2020-11-09,39420,KL-Net Corp,0,4.51,-1.62,0.1782,3,~0.2
2020-11-09,008830,Daedong Gear Co. Ltd,0,-1.58,1.9,0.1352,3,~0.2
2020-11-10,008830,Daedong Gear Co. Ltd,0,-5.01,-1.56,0.1385,3,~0.2
2020-11-10,008260,NI Steel Co. Ltd.,0,1.5,4.08,0.2567,3,0.2~0.3
2020-11-11,008830,Daedong Gear Co. Ltd,0,-1.27,0.32,0.1842,3,~0.2
2020-11-11,008260,NI Steel Co. Ltd.,0,-1.47,0.21,0.212,3,0.2~0.3
2020-11-12,008260,NI Steel Co. Ltd.,0,-1.26,0.42,0.19,3,~0.2
2020-11-13,117580,Daesung Energy,0,-1.62,-1.8,0.1858,3,~0.2
2020-11-13,58610,SPG Co. Ltd,0,2.51,-1.46,0.175,3,~0.2
2020-11-16,277070,Lindeman Asia Investment Co. Ltd,1,0.0,14.63,0.2545,3,0.2~0.3
2020-11-16,58610,SPG Co. Ltd,0,0.79,-2.38,0.2195,3,0.2~0.3
2020-11-17,39240,Gyeongnam Steel Co. Ltd,0,-0.79,0.26,0.1708,3,~0.2
2020-11-20,027050,Coreana Cosmetics Co.Ltd,0,-8.7,-9.06,0.2171,3,0.2~0.3
2020-11-23,027050,Coreana Cosmetics Co.Ltd,0,-9.79,-10.32,0.2503,3,0.2~0.3
2020-11-24,027050,Coreana Cosmetics Co.Ltd,0,-8.32,-10.8,0.1475,3,~0.2
2020-11-27,54950,JVM Co. Ltd,0,-4.51,-5.41,0.2438,3,0.2~0.3
2020-11-30,54950,JVM Co. Ltd,0,-5.21,-6.99,0.2155,3,0.2~0.3
2020-11-30,241710,Cosmecca Korea Co. Ltd,0,-3.03,-3.79,0.1579,3,~0.2
2020-12-01,241710,Cosmecca Korea Co. Ltd,0,-4.15,-2.64,0.1452,3,~0.2
2020-12-03,241710,Cosmecca Korea Co. Ltd,0,-3.01,-3.76,0.2325,3,0.2~0.3
2020-12-07,005290,Dongjin Semichem Co. Ltd,1,3.82,8.12,0.2439,3,0.2~0.3
2020-12-09,025900,Dongwha Enterprise Co.Ltd,0,3.77,3.09,0.2144,3,0.2~0.3
2020-12-10,025900,Dongwha Enterprise Co.Ltd,0,5.3,6.91,0.1856,3,~0.2
2020-12-11,77970,STX Engine Co. Ltd.,0,2.96,-2.96,0.1855,3,~0.2
2020-12-11,183190,Asiacement,0,-2.64,-4.08,0.1445,3,~0.2
2020-12-11,000400,Lotte Non-Life Insurance Co. Ltd.,0,1.08,-4.31,0.1609,3,~0.2
2020-12-14,228340,Tongyang Pile Inc,0,-7.16,-9.89,0.3178,3,0.3~0.4
2020-12-15,108670,LX Hausys Ltd,0,-0.26,1.83,0.2277,3,0.2~0.3
2020-12-15,217880,217880,0,0.38,2.67,0.2285,3,0.2~0.3
2020-12-16,108670,LX Hausys Ltd,0,0.0,2.74,0.1365,3,~0.2
2020-12-16,000400,Lotte Non-Life Insurance Co. Ltd.,0,-5.04,-6.37,0.178,3,~0.2
2020-12-16,217880,217880,0,1.41,3.33,0.1608,3,~0.2
2020-12-17,016590,Shindaeyang Paper Co. Ltd.,0,-5.91,-3.03,0.1525,3,~0.2
2020-12-17,108670,LX Hausys Ltd,0,-0.65,2.98,0.1898,3,~0.2
2020-12-17,101490,S&S TECH Corporation,0,-4.83,-1.35,0.1473,3,~0.2
2020-12-17,000400,Lotte Non-Life Insurance Co. Ltd.,0,-6.35,-7.41,0.1611,3,~0.2
2020-12-18,108670,LX Hausys Ltd,0,-1.16,3.75,0.1207,3,~0.2
2020-12-18,000400,Lotte Non-Life Insurance Co. Ltd.,0,-5.33,-6.67,0.1843,3,~0.2
2020-12-18,46390,Samhwa Networks Co. Ltd,1,-2.44,36.28,0.1568,3,~0.2
2020-12-18,016590,Shindaeyang Paper Co. Ltd.,0,-5.85,-2.0,0.1751,3,~0.2
2020-12-21,012800,Dae Chang,1,-0.74,22.79,0.1794,3,~0.2
2020-12-21,000400,Lotte Non-Life Insurance Co. Ltd.,0,-6.22,-1.35,0.1649,3,~0.2
2020-12-21,016590,Shindaeyang Paper Co. Ltd.,0,-6.2,-2.12,0.1527,3,~0.2
2020-12-24,003160,DI Corp.,1,9.17,9.85,0.1305,3,~0.2
2020-12-24,011760,Hyundai Corp.,1,6.79,8.02,0.1437,3,~0.2
2020-12-24,005290,Dongjin Semichem Co. Ltd,1,8.77,8.47,0.2137,3,0.2~0.3
2020-12-24,80010,eSang Networks Co.Ltd,0,-1.67,-0.42,0.26,3,0.2~0.3
2020-12-28,011760,Hyundai Corp.,0,5.21,7.67,0.1286,3,~0.2
2020-12-28,005290,Dongjin Semichem Co. Ltd,0,3.2,5.38,0.1802,3,~0.2
2020-12-28,010780,IS Dongseo Co. Ltd.,0,8.82,5.69,0.2279,3,0.2~0.3
2020-12-28,003380,Harim Holdings Co. Ltd,0,1.65,2.24,0.2133,3,0.2~0.3
2020-12-29,39560,DASAN Networks Inc,0,2.27,2.27,0.223,3,0.2~0.3
2020-12-29,005290,Dongjin Semichem Co. Ltd,0,3.48,3.63,0.24,3,0.2~0.3
2020-12-30,39560,DASAN Networks Inc,0,3.0,0.75,0.2252,3,0.2~0.3
2020-12-30,013580,Kyeryong Construction Industrial Co. Ltd.,1,8.21,12.86,0.1409,3,~0.2
2020-12-30,010120,LSIS Co. Ltd.,0,13.15,4.28,0.1435,3,~0.2
2020-12-30,58430,POSCO Coated & Color Steel Co. Ltd.,0,6.03,4.02,0.1818,3,~0.2
2020-12-30,56700,Shinwha Intertek Corp,1,0.0,26.03,0.1486,3,~0.2
2020-12-30,241770,Mecaro Co. Ltd,0,2.14,1.42,0.1361,3,~0.2
2020-12-30,141000,Viatron Technologies Inc,0,6.42,1.38,0.2248,3,0.2~0.3
2020-12-30,011760,Hyundai Corp.,1,13.79,8.15,0.1286,3,~0.2
2020-12-30,67900,Y-Entec Co. Ltd,0,-3.27,-1.45,0.1627,3,~0.2
2021-01-04,67900,Y-Entec Co. Ltd,0,-5.11,-3.65,0.169,3,~0.2
