date,ticker,name,market,sector,cap,entry,pivot,cup_depth,handle_depth,cup_days,handle_days,cup_start,cup_end,vol_ratio,vs,rs,score,r1,r3,r5,r10,r15,r20,r30,r40,r50,r60
2011-11-14,088790,Jindo.Co. Ltd,KOSPI,기타,SmallCap,7640.0,7830.0,24.4,6.8,95,6,2011-06-21,2011-11-07,1.73,True,59.5,84,2.49,-0.39,-2.62,-6.68,-8.38,-11.91,-12.96,-15.05,-21.47,-24.35
2011-11-15,088790,Jindo.Co. Ltd,KOSPI,기타,SmallCap,7830.0,7830.0,24.4,6.8,95,7,2011-06-21,2011-11-07,1.73,True,66.3,84,-4.21,-4.6,-4.09,-10.6,-10.47,-15.84,-14.56,-19.54,-23.5,-26.44
2011-11-17,088790,Jindo.Co. Ltd,KOSPI,기타,SmallCap,7610.0,7830.0,24.4,6.8,95,9,2011-06-21,2011-11-07,1.21,False,56.6,79,-1.84,-1.31,-2.76,-10.64,-9.72,-14.72,-13.67,-18.66,-21.68,-24.05
2023-07-18,311060,311060,KOSPI,기타,SmallCap,3035.0,3110.0,28.8,14.8,182,7,2022-10-17,2023-07-10,8.38,True,16.1,87,-0.16,-4.45,-1.81,-9.39,-4.61,9.39,4.94,15.16,39.7,57.0
2023-07-19,311060,311060,KOSPI,기타,SmallCap,3030.0,3110.0,28.8,14.8,182,8,2022-10-17,2023-07-10,6.25,True,14.0,79,-4.29,-1.32,-9.24,-9.24,-4.46,25.41,13.53,32.51,20.46,63.37
2020-02-13,264660,C&G Hi Tech Co.Ltd,KOSDAQ,기타,SmallCap,9800.0001,10050.0,16.6,12.3,101,17,2019-08-21,2020-01-20,0.72,False,43.2,70,6.12,-9.39,-12.24,-23.88,-22.04,-35.2,-46.63,-25.31,-26.02,-21.94
2020-04-14,271560,Orion Corp,KOSPI,기타,SmallCap,119500.0,121500.0,16.7,7.0,106,7,2019-11-01,2020-04-06,1.54,True,28.7,75,-0.42,-4.18,-0.84,3.77,3.35,8.37,11.3,7.11,16.32,23.01
2020-04-16,271560,Orion Corp,KOSPI,기타,SmallCap,119000.0,121500.0,16.7,7.0,106,8,2019-11-01,2020-04-06,1.56,True,28.0,75,-1.26,-5.46,4.62,1.68,5.88,7.98,10.5,9.24,12.61,20.17
2020-04-22,271560,Orion Corp,KOSPI,기타,SmallCap,118500.0,121500.0,16.7,7.4,106,12,2019-11-01,2020-04-06,1.14,False,29.8,75,5.06,1.69,4.64,4.22,9.28,18.57,9.28,13.5,23.63,15.19
2024-12-19,271560,Orion Corp,KOSPI,기타,SmallCap,105300.0,106000.0,19.6,5.8,121,6,2024-06-17,2024-12-12,1.24,False,18.0,67,-1.71,0.0,-0.95,-2.37,-5.7,-6.46,-0.76,3.23,3.7,12.92
2024-12-24,271560,Orion Corp,KOSPI,기타,SmallCap,105300.0,106000.0,19.6,5.8,121,9,2024-06-17,2024-12-12,0.82,False,18.8,67,-0.47,-2.75,-2.28,-3.99,-6.55,-7.79,2.18,-1.52,4.84,11.97
2025-03-07,271560,Orion Corp,KOSPI,기타,SmallCap,108100.0,110100.0,19.6,8.0,164,11,2024-06-17,2025-02-20,1.2,False,12.8,59,-0.46,0.09,2.13,12.77,9.07,8.42,11.75,13.51,3.33,3.89
2025-03-10,271560,Orion Corp,KOSPI,기타,SmallCap,107600.0,110100.0,19.6,8.0,164,12,2024-06-17,2025-02-20,1.15,False,12.1,59,1.49,1.12,5.67,11.15,9.57,6.6,11.15,14.59,3.35,4.55
2025-03-11,271560,Orion Corp,KOSPI,기타,SmallCap,109200.0,110100.0,19.6,8.0,164,13,2024-06-17,2025-02-20,1.21,False,15.1,67,-0.92,1.1,3.3,8.88,8.15,4.49,9.89,16.21,2.38,3.48
2025-03-12,271560,Orion Corp,KOSPI,기타,SmallCap,108200.0,110100.0,19.6,8.0,164,14,2024-06-17,2025-02-20,1.2,False,11.8,59,0.55,5.08,9.33,7.49,9.7,2.68,11.65,14.05,2.77,3.97
2025-03-13,271560,Orion Corp,KOSPI,기타,SmallCap,108800.0,110100.0,19.6,8.0,164,15,2024-06-17,2025-02-20,1.12,False,13.2,59,1.47,3.68,9.74,9.47,8.36,5.42,10.02,12.59,2.67,3.58
2025-02-06,267270,Hyundai Construction Equipment Co Ltd,KOSPI,기타,SmallCap,70900.0,72700.0,32.0,12.2,122,8,2024-07-22,2025-01-22,1.56,True,41.7,74,2.82,3.81,16.78,2.96,5.22,10.58,-0.85,-13.96,-9.17,-1.69
2018-09-27,194370,JS Corp.,KOSDAQ,기타,SmallCap,16150.0,16600.0,28.4,5.4,151,9,2018-01-31,2018-09-12,0.73,False,9.5,55,-1.86,-1.55,0.31,-5.26,-5.88,-13.93,-20.74,-22.6,-26.93,-32.82
2018-10-05,194370,JS Corp.,KOSDAQ,기타,SmallCap,16200.0,16600.0,28.4,6.0,151,14,2018-01-31,2018-09-12,0.57,False,18.2,71,-0.62,-8.33,-5.56,-6.17,-14.2,-15.74,-19.14,-23.46,-25.93,-32.41
2023-08-21,086890,ISU Abxis Co. Ltd,KOSDAQ,기타,SmallCap,7350.0,7530.0,17.1,9.6,142,5,2023-01-17,2023-08-14,1.3,False,-14.1,43,8.84,13.88,5.31,0.95,7.35,5.17,-2.99,-23.67,-16.33,-17.14
2018-12-10,104460,DYPNF Co.Ltd,KOSDAQ,기타,SmallCap,4730.0,4830.0,21.3,9.2,135,14,2018-05-02,2018-11-21,0.53,False,37.5,79,-1.06,0.11,-0.42,-2.54,4.76,13.11,49.47,48.84,47.15,58.56
2018-12-12,104460,DYPNF Co.Ltd,KOSDAQ,기타,SmallCap,4715.0,4830.0,21.3,9.2,135,16,2018-05-02,2018-11-21,0.46,False,37.3,79,0.42,-0.11,1.06,0.32,3.92,13.68,48.46,42.52,44.22,66.07
2018-12-13,104460,DYPNF Co.Ltd,KOSDAQ,기타,SmallCap,4735.0,4830.0,21.3,9.2,135,17,2018-05-02,2018-11-21,0.4,False,36.3,79,-1.9,-0.53,-0.21,4.01,3.7,15.95,49.1,36.64,45.51,56.92
2018-12-17,104460,DYPNF Co.Ltd,KOSDAQ,기타,SmallCap,4710.0,4830.0,21.3,9.2,135,19,2018-05-02,2018-11-21,0.27,False,37.6,79,0.0,0.32,-2.12,5.2,13.59,23.57,45.44,35.24,47.56,54.35
2018-12-18,104460,DYPNF Co.Ltd,KOSDAQ,기타,SmallCap,4710.0,4830.0,21.3,9.2,135,20,2018-05-02,2018-11-21,0.29,False,38.4,79,1.17,-2.34,-2.12,3.72,15.07,27.39,44.37,37.15,49.68,53.5
2010-07-12,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,203000.0,209000.0,23.0,8.6,180,18,2009-09-25,2010-06-17,0.73,False,36.7,79,0.99,2.22,-1.48,-0.49,9.36,10.34,2.71,15.02,20.44,25.12
2010-07-13,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,205000.0,209000.0,23.0,8.6,180,19,2009-09-25,2010-06-17,0.79,False,35.7,79,1.46,-0.98,-1.46,0.73,10.0,4.63,3.66,14.15,25.37,25.37
2010-07-14,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,208000.0,209000.0,23.0,8.6,180,20,2009-09-25,2010-06-17,0.87,False,36.0,79,-0.24,-3.85,-3.85,-1.92,8.17,3.12,-1.2,13.46,22.6,27.88
2016-02-24,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,266500.0,271000.0,22.1,11.4,182,17,2015-05-07,2016-01-28,0.77,False,16.5,68,-2.44,-6.57,-4.69,-4.88,-7.13,-6.0,-11.44,-5.82,-2.25,-9.76
2017-12-15,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,267000.0,273500.0,17.7,6.4,188,12,2017-02-22,2017-11-30,1.25,False,-0.3,43,0.0,-0.94,-2.62,-3.93,-4.49,-3.93,-7.3,-15.92,-17.04,-15.36
2017-12-18,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,267000.0,273500.0,17.7,6.4,186,13,2017-02-24,2017-11-30,1.15,False,0.5,43,0.37,-3.0,-2.25,-7.68,-5.99,-4.49,-7.87,-16.29,-17.79,-12.55
2017-12-19,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,268000.0,273500.0,17.7,6.4,186,14,2017-02-24,2017-11-30,1.09,False,1.6,43,-1.31,-2.99,0.0,-8.02,-7.65,-0.37,-4.85,-16.79,-19.96,-11.75
2017-12-27,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,268000.0,273500.0,16.4,6.4,169,19,2017-03-22,2017-11-30,0.98,False,3.7,43,-1.87,-4.29,-8.02,-7.65,-0.37,-8.21,-11.75,-14.18,-14.55,-2.43
2024-03-21,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,266000.0,269000.0,19.9,5.9,163,5,2023-07-14,2024-03-15,1.25,False,6.5,51,-1.5,-0.56,-1.69,-8.27,-9.59,-11.84,-14.1,-13.53,-16.54,-10.34
2024-03-22,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,262000.0,269000.0,19.9,5.9,163,6,2023-07-14,2024-03-15,1.01,False,5.4,51,-1.53,0.95,-2.67,-7.44,-7.44,-8.78,-11.45,-13.17,-14.89,-9.35
2024-03-26,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,264500.0,269000.0,19.9,5.9,163,8,2023-07-14,2024-03-15,0.9,False,5.4,51,0.0,-3.59,-6.43,-8.13,-11.34,-7.94,-14.18,-16.45,-17.2,-5.29
2024-03-27,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,264500.0,269000.0,19.9,5.9,163,9,2023-07-14,2024-03-15,0.76,False,4.9,43,-1.13,-5.1,-9.07,-5.1,-11.15,-7.75,-14.18,-17.2,-16.45,-4.54
2024-03-28,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,261500.0,269000.0,19.9,5.9,163,10,2023-07-14,2024-03-15,0.69,False,3.3,43,-2.49,-5.35,-6.69,-8.03,-10.33,-8.03,-14.15,-16.83,-15.3,-4.21
2025-02-24,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,256500.0,263500.0,16.4,8.0,181,18,2024-04-25,2025-01-24,0.85,False,9.1,51,-0.58,1.56,-2.53,-3.31,2.92,9.75,-7.8,-6.04,-0.39,-5.65
2025-02-26,012330,"Hyundai Mobis Co.,Ltd",KOSPI,기타,SmallCap,256500.0,263500.0,15.2,8.0,180,20,2024-04-26,2025-01-24,0.8,False,8.7,51,1.56,-2.53,0.19,-0.19,5.46,8.97,-5.07,-1.56,0.19,-5.26
2016-09-13,034020,Doosan Heavy Ind. & Const.,KOSPI,기타,SmallCap,17980.7485,18445.0,24.9,5.0,100,5,2016-04-14,2016-09-07,0.94,False,33.6,79,-1.38,-5.34,-7.92,-11.02,-12.05,-9.64,-9.81,-1.2,-10.15,-9.47
2017-02-06,034020,Doosan Heavy Ind. & Const.,KOSPI,기타,SmallCap,17918.8523,18321.0,15.6,7.8,99,16,2016-08-19,2017-01-12,0.68,False,13.2,59,-1.55,1.73,5.01,-4.84,-8.12,-13.3,-14.34,-17.62,-17.27,-19.0
2017-02-09,034020,Doosan Heavy Ind. & Const.,KOSPI,기타,SmallCap,18228.3315,18321.0,15.6,7.8,99,19,2016-08-19,2017-01-12,0.83,False,18.5,67,1.02,1.53,-2.04,-8.66,-18.34,-16.81,-15.28,-15.45,-20.2,-18.17
2024-11-08,034020,Doosan Heavy Ind. & Const.,KOSPI,기타,SmallCap,18967.0767,19321.0,27.2,8.6,102,9,2024-05-28,2024-10-29,0.96,False,56.3,79,-2.56,-3.26,1.86,3.03,-1.4,-15.71,-18.09,-11.89,11.66,24.16
2012-10-22,040300,YTN Co.Ltd,KOSDAQ,기타,SmallCap,4075.0,4190.0,18.9,5.7,177,7,2012-01-27,2012-10-12,0.51,False,0.0,43,-2.09,-5.4,-13.62,-2.58,-1.84,-6.01,-4.54,-8.83,-7.61,5.15
2012-09-20,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3265.0002,3360.0,17.5,8.8,174,11,2011-12-26,2012-09-06,0.59,False,0.0,43,1.84,-0.46,-2.3,2.14,-1.38,-3.68,-13.02,-20.52,-19.45,-14.24
2012-09-21,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3325.0001,3360.0,17.5,8.8,174,12,2011-12-26,2012-09-06,0.53,False,0.0,43,-0.6,-3.76,-4.06,0.75,-3.16,-6.17,-14.89,-20.45,-21.2,-18.35
2012-09-24,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3305.0001,3360.0,17.5,8.8,174,13,2011-12-26,2012-09-06,0.46,False,0.0,43,-1.66,-3.48,-1.36,-4.99,-2.87,-6.35,-15.28,-20.88,-21.18,-13.46
2012-10-02,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3260.0003,3360.0,17.5,8.8,174,18,2011-12-26,2012-09-06,0.24,False,0.0,43,0.77,2.3,-3.68,-1.53,-5.06,-14.42,-15.95,-16.72,-18.56,-17.48
2012-10-04,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3285.0001,3360.0,17.5,8.8,174,19,2011-12-26,2012-09-06,0.2,False,0.0,43,1.52,1.98,-4.11,-1.67,-6.54,-17.35,-19.48,-17.2,-19.48,-17.2
2012-10-05,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,3335.0,3360.0,17.5,8.8,174,20,2011-12-26,2012-09-06,0.27,False,0.0,43,0.0,-5.85,-2.25,-3.6,-7.35,-16.34,-22.34,-19.34,-20.39,-18.59
2015-07-10,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,6190.0004,6300.0,32.5,5.1,192,7,2014-09-22,2015-07-02,0.83,False,0.0,47,2.91,5.65,14.38,9.69,4.36,8.56,-11.79,-10.66,-6.95,-6.46
2023-11-30,033540,Paratech Company Limited,KOSDAQ,기타,SmallCap,1155.0,1160.0,34.1,8.3,134,7,2023-05-08,2023-11-22,0.23,False,33.2,79,0.61,4.94,11.17,21.3,-13.25,48.48,34.2,151.08,147.62,99.57
2010-01-12,009180,Hansol Logistics Co. Ltd.,KOSDAQ,기타,SmallCap,497.6494,501.0,15.1,9.6,82,19,2009-08-19,2009-12-14,1.07,False,0.0,43,-1.87,-0.63,-1.56,0.0,-6.88,-15.31,-10.94,-3.13,-1.25,-0.63
2010-01-13,009180,Hansol Logistics Co. Ltd.,KOSDAQ,기타,SmallCap,488.3185,501.0,15.1,9.6,82,20,2009-08-19,2009-12-14,1.28,False,0.0,43,1.91,-1.27,1.59,-2.23,-4.46,-13.38,-9.24,-3.18,6.05,0.64
2021-10-29,001560,Cheil Grinding,KOSPI,기타,SmallCap,8890.0,9150.0,17.0,5.5,107,10,2021-05-11,2021-10-18,0.74,False,19.0,67,-1.12,-0.45,-0.67,-0.45,3.15,0.67,4.5,1.24,-8.32,-6.52
2021-11-08,001560,Cheil Grinding,KOSPI,기타,SmallCap,9040.0,9150.0,17.0,5.5,107,16,2021-05-11,2021-10-18,1.04,False,20.2,67,1.55,-1.55,-1.44,-0.33,-3.87,-1.77,-0.55,-7.85,-7.08,-6.08
2025-11-21,114450,KPX Lifescience.Co.Ltd,KOSDAQ,기타,SmallCap,3885.0,3995.0,42.4,6.8,107,5,2025-06-11,2025-11-17,1.98,True,58.1,77,4.12,-7.08,-7.46,-13.13,-17.25,-19.18,-19.69,-24.45,-24.45,-25.35
2010-11-30,000120,CJ Korea Express,KOSPI,기타,SmallCap,75700.0,76800.0,22.2,5.6,167,5,2010-03-26,2010-11-24,1.28,False,16.0,71,-1.19,7.93,15.46,16.78,26.02,20.34,25.5,51.92,45.31,42.01
2010-12-01,000120,CJ Korea Express,KOSPI,기타,SmallCap,74800.0,76800.0,22.2,5.6,167,6,2010-03-26,2010-11-24,0.92,False,16.1,71,1.2,17.25,27.01,22.19,27.81,22.33,24.33,53.74,41.71,37.03
2010-12-02,000120,CJ Korea Express,KOSPI,기타,SmallCap,75700.0,76800.0,22.2,5.6,167,7,2010-03-26,2010-11-24,0.92,False,15.9,71,7.93,15.46,14.4,22.59,23.12,24.44,40.69,50.59,42.01,38.04
2011-06-22,000120,CJ Korea Express,KOSPI,기타,SmallCap,117000.0,119000.0,28.2,5.5,91,10,2011-01-24,2011-06-09,0.52,False,39.6,79,14.96,11.54,-10.68,-9.4,-14.53,-11.11,-16.07,-13.25,-23.59,-29.49
2014-03-11,000120,CJ Korea Express,KOSPI,기타,SmallCap,118000.0,120000.0,27.0,7.5,191,8,2013-05-21,2014-02-28,1.1,False,22.7,71,0.85,-0.85,0.0,-2.54,-3.81,-5.51,-7.2,-6.78,-3.39,-2.54
2014-03-12,000120,CJ Korea Express,KOSPI,기타,SmallCap,119000.0,120000.0,27.0,7.5,191,9,2013-05-21,2014-02-28,0.78,False,25.8,79,0.0,-0.84,-1.26,-5.04,-5.46,-5.88,-6.72,-6.3,-1.26,-0.84
2014-03-13,000120,CJ Korea Express,KOSPI,기타,SmallCap,119000.0,120000.0,26.4,7.5,189,10,2013-05-23,2014-02-28,0.74,False,25.0,79,-1.68,-0.84,-2.1,-4.2,-3.78,-5.88,-9.66,-3.78,-2.94,0.84
2014-03-14,000120,CJ Korea Express,KOSPI,기타,SmallCap,117000.0,120000.0,26.4,7.5,189,11,2013-05-23,2014-02-28,0.82,False,24.0,71,0.85,0.43,1.28,0.85,-1.71,-7.69,-9.83,-1.71,-0.43,2.99
2014-03-17,000120,CJ Korea Express,KOSPI,기타,SmallCap,118000.0,120000.0,26.4,7.5,188,12,2013-05-24,2014-02-28,0.83,False,23.4,71,0.0,-1.27,-0.85,-4.24,-4.66,-8.47,-10.59,-5.08,-0.85,0.85
2014-03-18,000120,CJ Korea Express,KOSPI,기타,SmallCap,118000.0,120000.0,24.3,7.5,186,13,2013-05-28,2014-02-28,0.86,False,23.4,71,-0.42,0.42,-2.54,-3.81,-5.51,-8.47,-7.63,-3.39,-3.81,1.27
2014-03-19,000120,CJ Korea Express,KOSPI,기타,SmallCap,117500.0,120000.0,24.3,7.5,186,14,2013-05-28,2014-02-28,0.89,False,24.3,71,-0.85,-0.43,-3.83,-4.26,-4.68,-9.36,-7.23,-5.53,-2.13,1.7
2019-01-11,000120,CJ Korea Express,KOSPI,기타,SmallCap,168500.0,171500.0,20.0,5.8,148,15,2018-05-14,2018-12-19,0.76,False,22.6,71,0.3,3.26,2.97,-0.89,-2.37,4.15,13.06,8.31,-4.15,-0.59
2019-01-14,000120,CJ Korea Express,KOSPI,기타,SmallCap,169000.0,171500.0,20.0,5.8,148,16,2018-05-14,2018-12-19,0.79,False,22.3,71,0.89,2.07,-0.3,-1.48,-2.96,6.8,12.43,9.17,-2.07,-0.3
2019-01-15,000120,CJ Korea Express,KOSPI,기타,SmallCap,170500.0,171500.0,20.0,5.8,148,17,2018-05-14,2018-12-19,0.91,False,21.6,71,2.05,1.76,-0.88,-1.47,2.05,4.99,11.14,7.62,-0.59,3.52
2019-02-08,000120,CJ Korea Express,KOSPI,기타,SmallCap,174000.0,174000.0,20.0,5.7,165,15,2018-05-14,2019-01-16,1.56,True,20.0,71,2.59,0.86,2.87,6.03,8.91,4.89,-2.01,-2.3,-7.47,-8.05
2026-01-12,000120,CJ Korea Express,KOSPI,기타,SmallCap,98300.0,100900.0,15.6,7.6,107,15,2025-07-14,2025-12-18,1.52,True,-50.2,43,-0.2,0.1,-0.92,0.81,0.71,19.13,36.83,13.84,10.07,
2026-01-13,000120,CJ Korea Express,KOSPI,기타,SmallCap,98100.0,100900.0,15.6,7.6,107,16,2025-07-14,2025-12-18,1.55,True,-57.7,43,1.53,-0.71,-1.22,0.1,4.28,39.35,34.56,12.13,7.34,
2026-01-14,000120,CJ Korea Express,KOSPI,기타,SmallCap,99600.0,100900.0,15.6,7.6,107,17,2025-07-14,2025-12-18,1.51,True,-55.7,43,-1.2,-2.21,-1.61,-0.3,3.82,46.29,28.31,14.86,,
2026-01-15,000120,CJ Korea Express,KOSPI,기타,SmallCap,98400.0,100900.0,15.6,7.6,107,18,2025-07-14,2025-12-18,1.25,False,-56.8,43,-1.02,-1.52,1.93,4.57,11.18,45.12,12.3,19.82,,
2019-03-15,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,2575.0,2630.0,21.4,7.8,187,9,2017-11-27,2019-03-05,0.41,False,19.5,71,-0.39,-2.52,-1.55,1.36,-2.33,-4.08,0.19,4.27,0.0,8.54
2019-03-18,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,2565.0,2630.0,21.4,7.8,187,10,2017-11-27,2019-03-05,0.45,False,16.5,71,4.09,-1.17,0.0,-2.34,-1.75,-5.07,5.26,7.02,-5.65,12.09
2019-03-29,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,2610.0,2670.0,27.7,6.7,157,9,2018-01-25,2019-03-19,0.23,False,23.4,71,-4.02,-3.45,-3.64,-5.36,-4.98,-1.15,2.87,-1.34,7.09,6.51
2020-01-10,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3200.0,3245.0,16.6,10.3,158,12,2019-05-07,2019-12-23,0.87,False,27.4,73,-0.31,-1.88,-0.31,-1.88,-5.47,-3.75,10.94,-1.25,-6.72,50.0
2020-01-13,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3190.0,3245.0,16.6,10.3,158,13,2019-05-07,2019-12-23,0.96,False,28.6,73,0.47,-2.51,0.0,1.25,-0.47,-4.55,15.99,9.4,-5.17,86.52
2020-01-14,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3205.0,3245.0,16.6,10.3,158,14,2019-05-07,2019-12-23,0.99,False,29.8,73,-2.03,-0.47,0.78,-2.18,-1.4,-5.93,12.79,11.86,-1.87,112.17
2020-01-17,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3190.0,3245.0,16.6,10.3,158,17,2019-05-07,2019-12-23,0.48,False,30.5,73,0.0,1.25,-1.57,-5.17,-3.45,-3.29,-11.44,-7.99,30.09,112.85
2020-01-20,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3190.0,3245.0,16.6,10.3,158,18,2019-05-07,2019-12-23,0.48,False,32.1,73,1.25,-3.13,1.25,-0.47,-4.55,0.31,-1.25,-15.36,42.95,110.03
2020-01-21,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3230.0,3245.0,16.6,10.3,158,19,2019-05-07,2019-12-23,0.33,False,35.6,73,0.0,-2.79,-2.94,-2.17,-6.66,5.88,-2.79,-17.96,53.25,103.72
2020-01-22,070590,Hansol Inticube Co. Ltd,KOSDAQ,기타,SmallCap,3230.0,3245.0,16.6,10.3,158,20,2019-05-07,2019-12-23,0.27,False,35.2,73,-4.33,0.0,-5.26,-3.41,-5.88,8.98,6.19,-9.29,51.7,105.26
2024-02-14,114840,iFamily Co. Ltd.,KOSDAQ,기타,SmallCap,34300.0,34600.0,27.7,12.6,91,13,2023-09-08,2024-01-25,0.9,False,56.7,74,-1.17,-0.29,-0.15,-49.33,-49.36,-47.49,-34.11,-29.74,-23.62,-5.1
2024-02-15,114840,iFamily Co. Ltd.,KOSDAQ,기타,SmallCap,33900.0,34600.0,27.7,12.6,91,14,2023-09-08,2024-01-25,1.55,True,56.8,74,3.39,-1.33,2.8,-46.9,-46.93,-49.29,-32.89,-29.79,-24.19,-6.78
2012-10-05,083420,KPX Green Chemical Co. Ltd.,KOSDAQ,기타,SmallCap,3889.9977,3945.0,15.1,5.2,119,19,2012-03-19,2012-09-07,1.14,False,0.0,43,5.91,4.76,3.98,1.54,0.39,3.21,2.57,19.54,17.61,23.65
2012-11-02,083420,KPX Green Chemical Co. Ltd.,KOSDAQ,기타,SmallCap,4014.9977,4120.0,15.1,5.3,138,20,2012-03-19,2012-10-08,0.36,False,0.0,43,1.87,0.12,0.75,-0.62,0.75,15.82,13.95,19.8,12.58,12.08
2020-10-07,083420,KPX Green Chemical Co. Ltd.,KOSDAQ,기타,SmallCap,4015.0,4135.0,36.4,8.9,177,20,2019-12-19,2020-09-07,0.75,False,-9.6,43,3.36,2.99,1.99,-1.62,-3.36,-2.99,61.89,70.36,152.8,165.26
2011-01-03,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,47650.0,48250.0,24.1,5.4,184,16,2010-03-19,2010-12-10,0.58,False,0.0,47,-0.42,4.2,7.87,9.76,16.68,19.83,0.94,0.1,-1.89,6.4
2011-01-04,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,47450.0,48250.0,23.9,5.4,179,17,2010-03-26,2010-12-10,0.61,False,0.0,47,0.11,8.96,12.96,11.49,16.33,13.38,3.79,-2.0,-0.42,3.69
2011-01-05,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,47500.0,48250.0,23.9,5.4,179,18,2010-03-26,2010-12-10,0.67,False,0.0,47,4.53,8.21,13.05,12.42,17.47,14.53,0.84,-1.37,1.58,6.11
2015-03-13,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,33100.0,33550.0,16.0,6.0,125,6,2014-08-28,2015-03-06,0.99,False,0.0,43,-4.98,-2.87,4.83,5.89,8.16,21.6,27.19,32.02,33.23,24.92
2015-03-17,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,33000.0,33550.0,16.0,6.3,125,8,2014-08-28,2015-03-06,1.07,False,0.0,43,-2.58,5.15,9.09,10.15,15.3,26.36,25.76,30.45,30.91,28.33
2015-03-19,000880,Hanwha Corp.,KOSDAQ,기타,SmallCap,33000.0,33550.0,16.0,6.3,125,10,2014-08-28,2015-03-06,0.82,False,0.0,43,5.15,9.09,6.06,6.97,21.82,24.55,28.03,25.91,28.94,27.73
2019-10-29,143210,Hands Corporation Ltd,KOSPI,기타,SmallCap,7260.0,7420.0,17.2,5.3,155,20,2019-02-14,2019-09-30,0.42,False,9.6,51,0.0,-1.24,-2.75,-0.69,-2.75,-5.1,-8.68,-8.13,-6.89,3.17
2007-05-28,004150,Hansol Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,6476.277,6573.0,23.1,5.0,114,7,2006-11-30,2007-05-17,1.04,False,0.0,47,-0.6,5.69,0.3,1.2,18.26,4.79,5.09,9.58,11.38,-7.19
2007-05-29,004150,Hansol Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,6437.4969,6573.0,23.1,5.0,114,8,2006-11-30,2007-05-17,0.9,False,0.0,47,7.83,0.6,0.6,7.53,11.45,5.42,6.02,10.24,10.84,-2.71
2021-02-16,00279K,AMOREPACIFIC Group,KOSPI,기타,SmallCap,41600.0,42550.0,17.5,5.8,182,15,2020-04-29,2021-01-25,0.47,False,-27.1,43,-1.44,-0.24,1.92,-2.04,-3.12,-1.44,-2.64,3.97,7.69,20.19
2021-02-18,00279K,AMOREPACIFIC Group,KOSPI,기타,SmallCap,41700.0,42550.0,17.5,5.8,182,17,2020-04-29,2021-01-25,0.53,False,-22.8,43,-0.48,1.68,0.12,-0.84,-3.6,-3.0,0.24,4.2,7.91,19.18
2021-02-19,00279K,AMOREPACIFIC Group,KOSPI,기타,SmallCap,41500.0,42550.0,17.5,5.8,182,18,2020-04-29,2021-01-25,0.55,False,-25.6,43,0.0,2.05,-1.33,-2.05,-3.01,-1.2,1.08,4.58,10.84,19.52
2021-02-22,00279K,AMOREPACIFIC Group,KOSPI,기타,SmallCap,41500.0,42550.0,17.0,5.8,178,19,2020-05-08,2021-01-25,0.42,False,-24.4,43,2.17,0.6,-2.65,-1.81,-1.45,-1.33,1.2,5.3,9.64,20.48
