ticker,name,exchange,sector,cap,cur,rs,trend_ok,pattern_ok,signal,score,rf_score,reason,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,pct_from_pivot,safety,watching
VIAV,Viavi Solutions Inc,NASDAQ,Technology,MidCap,38.74,69.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VICI,VICI Properties Inc,NYSE,Real Estate,LargeCap,26.37,-22.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VICR,Vicor Corporation,NASDAQ,Technology,MidCap,217.35,92.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIK,Viking Holdings Ltd,NYSE,Consumer Cyclical,LargeCap,90.77,18.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VINP,Vinci Partners Investments Ltd,NASDAQ,Financial Services,SmallCap,9.34,-25.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIPS,Vipshop Holdings Limited,NYSE,Consumer Cyclical,MidCap,14.45,-21.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIR,Vir Biotechnology Inc,NASDAQ,Healthcare,SmallCap,9.77,38.3,True,False,False,64,,패턴 미감지,,,,,,,,,
VIRT,"Virtu Financial, Inc.",NYSE,Financial Services,LargeCap,59.98,28.0,True,False,False,64,,패턴 미감지,,,,,,,,,
VISN,"CommScope Holding Company, Inc.",NASDAQ,Technology,MidCap,11.2,-32.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIST,Vista Oil Gas ADR,NYSE,Energy,MidCap,68.42,10.4,True,False,False,48,,패턴 미감지,,,,,,,,,
VITL,Vital Farms Inc,NASDAQ,Consumer Defensive,SmallCap,10.87,-45.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIV,Telefonica Brasil SA ADR,NYSE,Communication Services,LargeCap,11.49,-27.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VIVK,Vivakor Inc,NASDAQ,Energy,SmallCap,1.17,1618.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VKI,Invesco Advantage MIT II,NYSE MKT,Financial Services,SmallCap,8.94,-9.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VKQ,Invesco Municipal Trust,NYSE,Financial Services,SmallCap,9.75,-9.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VKTX,Viking Therapeutics Inc,NASDAQ,Healthcare,MidCap,35.98,9.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VLGEA,Village Super Market Inc,NASDAQ,Consumer Defensive,SmallCap,42.96,-2.7,True,False,False,32,,패턴 미감지,,,,,,,,,
VLO,Valero Energy Corporation,NYSE,Energy,LargeCap,346.26,67.2,True,False,False,64,,패턴 미감지,,,,,,,,,
VLRS,Volaris,NYSE,Industrials,SmallCap,7.14,-8.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VLTO,Veralto Corporation,NYSE,Industrials,LargeCap,100.1,-4.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VLY,Valley National Bancorp,NASDAQ,Financial Services,MidCap,14.44,11.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VMC,Vulcan Materials Company,NYSE,Basic Materials,LargeCap,276.3,-12.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VMD,Viemed Healthcare Inc,NASDAQ,Healthcare,SmallCap,8.94,1.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VMI,Valmont Industries Inc,NYSE,Industrials,MidCap,484.33,-1.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VMO,Invesco Municipal Opportunity Trust,NYSE,Financial Services,SmallCap,9.74,-9.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VNDA,Vanda Pharmaceuticals Inc,NASDAQ,Healthcare,SmallCap,5.57,-6.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VNET,VNET Group Inc DRC,NASDAQ,Technology,MidCap,6.8,-40.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VNO,Vornado Realty Trust,NYSE,Real Estate,MidCap,38.38,7.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VNOM,Viper Energy Ut,NASDAQ,Energy,LargeCap,43.88,-7.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VNT,Vontier Corp,NYSE,Technology,MidCap,32.97,-14.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VOD,Vodafone Group PLC ADR,NASDAQ,Communication Services,LargeCap,16.17,6.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VOR,Vor Biopharma Inc,NASDAQ,Healthcare,SmallCap,23.58,262.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VOXP,VOXP,BATS,nan,nan,40.01,0.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VOXR,Vox Royalty Corp. Common Stock,NASDAQ,Basic Materials,SmallCap,5.4,5.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VOYA,Voya Financial Inc,NYSE,Financial Services,MidCap,98.1,17.9,True,False,False,56,,패턴 미감지,,,,,,,,,
VOYG,"Voyager Technologies, Inc.",NYSE,Industrials,SmallCap,38.85,24.0,True,False,False,56,,패턴 미감지,,,,,,,,,
VPG,Vishay Precision Group Inc,NYSE,Technology,SmallCap,63.13,27.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRDN,Viridian Therapeutics Inc,NASDAQ,Healthcare,SmallCap,24.8,7.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VREX,Varex Imaging Corp,NASDAQ,Healthcare,SmallCap,18.46,53.7,True,False,False,64,,패턴 미감지,,,,,,,,,
VRNS,Varonis Systems,NASDAQ,Technology,MidCap,42.28,16.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRRM,Verra Mobility Corp,NASDAQ,Technology,MidCap,4.65,-84.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRSK,Verisk Analytics Inc,NASDAQ,Industrials,LargeCap,186.45,-16.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRSN,VeriSign Inc,NASDAQ,Technology,LargeCap,273.03,-7.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRT,Vertiv Holdings Co,NYSE,Industrials,LargeCap,261.0,15.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRTS,"Virtus Investment Partners, Inc.",NYSE,Financial Services,SmallCap,166.65,-1.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VRTX,Vertex Pharmaceuticals Inc,NASDAQ,Healthcare,LargeCap,552.06,17.4,True,False,False,56,,패턴 미감지,,,,,,,,,
VSAT,ViaSat Inc,NASDAQ,Technology,MidCap,76.67,67.8,True,False,False,64,,패턴 미감지,,,,,,,,,
VSEC,VSE Corporation,NASDAQ,Industrials,MidCap,230.42,19.7,True,False,False,56,,패턴 미감지,,,,,,,,,
VSECU,VSE Corporation Tangible Equity Units,NASDAQ,Industrials,nan,58.15,7.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VSEEW,"VSee Health, Inc.",NASDAQ,nan,nan,0.02,-79.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VSH,Vishay Intertechnology Inc,NYSE,Technology,MidCap,31.96,46.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VSNT,"Versant Media Group, Inc. Class A Common Stock When-Issued",NASDAQ,Communication Services,MidCap,39.26,-0.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VST,Vistra Energy Corp,NYSE,Utilities,LargeCap,142.7,-23.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VSTM,Verastem Inc,NASDAQ,Healthcare,SmallCap,7.29,18.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VSTS,Vestis Corporation,NYSE,Industrials,SmallCap,13.05,73.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VTEX,VTEX,NYSE,Technology,SmallCap,3.63,-10.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VTMX,"CorporaciÃ³n Inmobiliaria Vesta, S.A.B de C.V.",NYSE,Real Estate,MidCap,33.94,-5.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VTOL,Bristow Group Inc,NYSE,Energy,SmallCap,46.71,2.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VTR,Ventas Inc,NYSE,Real Estate,LargeCap,91.85,2.1,True,False,False,32,,패턴 미감지,,,,,,,,,
VTRS,Viatris Inc,NASDAQ,Healthcare,LargeCap,16.25,9.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VTS,Vitesse Energy Inc,NYSE,Energy,SmallCap,16.82,-29.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VVV,Valvoline Inc,NYSE,Consumer Cyclical,MidCap,34.1,-13.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VVX,V2X Inc,NYSE,Industrials,MidCap,82.51,16.9,True,False,False,56,,패턴 미감지,,,,,,,,,
VYLD,JPMorgan Chase Financial Company LLC,NYSE ARCA,nan,nan,30.54,0.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VYX,NCR Voyix Corporation,NYSE,Technology,SmallCap,7.64,-20.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VZ,Verizon Communications Inc,NYSE,Communication Services,LargeCap,49.36,-3.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VZLA,Vizsla Resources Corp,NYSE MKT,Basic Materials,SmallCap,3.89,-4.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
W,Wayfair Inc,NYSE,Consumer Cyclical,LargeCap,107.8,31.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WAB,Westinghouse Air Brake Technologies Corp,NYSE,Industrials,LargeCap,292.23,15.9,True,False,False,56,,패턴 미감지,,,,,,,,,
WABC,Westamerica Bancorporation,NASDAQ,Financial Services,SmallCap,58.1,1.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WAFD,Washington Federal Inc,NASDAQ,Financial Services,MidCap,36.72,0.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WAL,Western Alliance Bancorporation,NYSE,Financial Services,MidCap,80.4,-10.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WALDW,Waldencast Acquisition Corp,NASDAQ,nan,nan,0.03,-46.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WASH,Washington Trust Bancorp Inc,NASDAQ,Financial Services,SmallCap,39.19,17.1,True,False,False,56,,패턴 미감지,,,,,,,,,
WAT,Waters Corporation,NYSE,Healthcare,LargeCap,415.84,12.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WAY,Waystar Holding Corp. Common Stock,NASDAQ,Healthcare,MidCap,24.84,-11.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WB,Weibo Corp,NASDAQ,Communication Services,MidCap,7.49,-31.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WBD,Warner Bros Discovery Inc,NASDAQ,Communication Services,LargeCap,28.53,25.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WBI,WaterBridge Infrastructure LLC,NYSE,Energy,SmallCap,31.74,7.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WBS,Webster Financial Corporation,NYSE,Financial Services,LargeCap,77.57,8.1,True,False,False,40,,패턴 미감지,,,,,,,,,
WBTN,WEBTOON Entertainment Inc. Common stock,NASDAQ,Communication Services,SmallCap,8.54,-40.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WCC,WESCO International Inc,NYSE,Industrials,LargeCap,343.85,11.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WCMI,First Trust Exchange-Traded Fund,NYSE ARCA,nan,nan,19.68,1.9,True,False,False,32,,패턴 미감지,,,,,,,,,
WCN,Waste Connections Inc,NYSE,Industrials,LargeCap,168.75,-9.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WD,Walker & Dunlop Inc,NYSE,Financial Services,SmallCap,41.56,-41.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDAY,Workday Inc,NASDAQ,Technology,LargeCap,198.42,14.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDC,Western Digital Corporation,NASDAQ,Technology,LargeCap,462.09,140.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDFC,WD-40 Company,NASDAQ,Basic Materials,MidCap,223.23,-6.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDH,Waterdrop Inc ADR,NYSE,Financial Services,SmallCap,1.0,-50.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDI,Western Asset Diversified Income Fund,NYSE,Financial Services,SmallCap,13.13,-18.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WDS,Woodside Energy Group Ltd,NYSE,Energy,LargeCap,23.89,12.5,True,False,False,48,,패턴 미감지,,,,,,,,,
WEAV,Weave Communications Inc,NYSE,Healthcare,SmallCap,7.31,7.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WEC,WEC Energy Group Inc,NYSE,Utilities,LargeCap,109.34,-12.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WELL,Welltower Inc,NYSE,Real Estate,LargeCap,235.73,7.4,True,False,False,40,,패턴 미감지,,,,,,,,,
WEN,The Wendy’s Co,NASDAQ,Consumer Cyclical,SmallCap,8.93,-5.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WENN,Wen Acquisition Corp Class A Ordinary Shares,NASDAQ,Financial Services,SmallCap,10.38,-9.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WENNU,WENNU,NASDAQ,Financial Services,nan,10.46,-11.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WERN,Werner Enterprises Inc,NASDAQ,Industrials,SmallCap,37.96,7.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WES,Western Midstream Partners LP,NYSE,Energy,LargeCap,49.01,5.9,True,False,False,40,,패턴 미감지,,,,,,,,,
WEST,Westrock Coffee Company,NASDAQ,Consumer Defensive,SmallCap,8.55,32.3,True,False,False,64,,패턴 미감지,,,,,,,,,
WEX,Wex Inc,NYSE,Technology,MidCap,195.42,19.8,True,False,False,56,,패턴 미감지,,,,,,,,,
WEYS,Weyco Group Inc,NASDAQ,Consumer Cyclical,SmallCap,45.8,33.2,True,False,False,64,,패턴 미감지,,,,,,,,,
WF,Woori Financial Group Inc,NYSE,Financial Services,LargeCap,70.57,4.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WFC,Wells Fargo & Company,NYSE,Financial Services,MegaCap,85.94,-3.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WFG,West Fraser Timber Co Ltd,NYSE,Basic Materials,MidCap,71.08,-1.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WFRD,Weatherford International plc,NASDAQ,Energy,MidCap,92.26,-1.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WGO,Winnebago Industries Inc,NYSE,Consumer Cyclical,SmallCap,32.86,-13.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WGS,GeneDx Holdings Corp.,NASDAQ,Healthcare,SmallCap,79.65,3.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
WH,Wyndham Hotels & Resorts Inc,NYSE,Consumer Cyclical,MidCap,75.85,-16.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WHD,Cactus Inc,NYSE,Energy,MidCap,73.73,35.8,True,False,False,64,,패턴 미감지,,,,,,,,,
WHR,Whirlpool Corporation,NYSE,Consumer Cyclical,MidCap,40.09,-42.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WHR-P-A,WHR-P-A,NYSE,nan,nan,33.73,-4.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WILC,G Willi-Food International Ltd,NASDAQ,Consumer Defensive,SmallCap,28.43,-7.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WINA,Winmark Corporation,NASDAQ,Consumer Cyclical,SmallCap,354.41,-22.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WING,Wingstop Inc,NASDAQ,Consumer Cyclical,MidCap,120.53,-46.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WINVR,WinVest Acquisition Corp. Right,NASDAQ,nan,nan,0.05,-35.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WIT,Wipro Limited ADR,NYSE,Technology,LargeCap,1.95,-25.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WIX,Wix.Com Ltd,NASDAQ,Technology,MidCap,77.89,-6.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WK,Workiva Inc,NYSE,Technology,MidCap,75.71,13.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WKC,World Kinect Corporation,NYSE,Energy,SmallCap,36.49,25.4,True,False,False,64,,패턴 미감지,,,,,,,,,
WLDN,Willdan Group Inc,NASDAQ,Industrials,SmallCap,84.84,-26.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLDU,WLDU,BATS,nan,nan,17.89,1.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLFC,Willis Lease Finance Corporation,NASDAQ,Industrials,SmallCap,55.09,-77.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLIIU,Willow Lane Acquisition Corp. II Unit,NASDAQ,Financial Services,nan,10.44,-2.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLIIW,Willow Lane Acquisition Corp. II Warrants,NASDAQ,nan,nan,0.82,0.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLK,Westlake Chemical Corporation,NYSE,Basic Materials,LargeCap,79.45,-12.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLKP,Westlake Chemical Partners LP,NYSE,Basic Materials,SmallCap,21.72,-7.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLTH,Wealthfront Corporation Common Stock,NASDAQ,Technology,SmallCap,9.08,-12.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WLY,John Wiley & Sons,NYSE,Communication Services,MidCap,51.97,30.2,True,False,False,64,,패턴 미감지,,,,,,,,,
WLYB,John Wiley & Sons B,NYSE,Communication Services,MidCap,53.19,20.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WM,Waste Management Inc,NYSE,Industrials,LargeCap,225.08,-9.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WMB,Williams Companies Inc,NYSE,Energy,LargeCap,73.24,-2.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WMG,Warner Music Group,NASDAQ,Communication Services,LargeCap,27.21,-25.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WMK,Weis Markets Inc,NYSE,Consumer Defensive,SmallCap,70.29,-11.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WMS,Advanced Drainage Systems Inc,NYSE,Industrials,LargeCap,146.41,-10.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WMT,Walmart Inc.,NASDAQ,Consumer Defensive,MegaCap,114.3,-13.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WNC,Wabash National Corporation,NYSE,Industrials,SmallCap,12.16,34.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WOLF,"Wolfspeed, Inc.",NYSE,Technology,SmallCap,29.09,-4.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WOOF,Pet Acquisition LLC,NASDAQ,Consumer Cyclical,SmallCap,2.95,-3.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WOR,Worthington Industries Inc,NYSE,Industrials,MidCap,57.33,-9.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WPAC-R,WPAC-R,NYSE,nan,nan,10.03,-4.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
WPAC-UN,White Pearl Acquisition Corp.,NYSE,Financial Services,nan,10.36,-4.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
WPC,W P Carey Inc,NYSE,Real Estate,LargeCap,71.95,-9.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WPM,Wheaton Precious Metals Corp,NYSE,Basic Materials,LargeCap,147.43,16.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WPP,WPP PLC ADR,NYSE,Communication Services,MidCap,26.7,21.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WRB,W. R. Berkley Corp,NYSE,Financial Services,LargeCap,69.61,-13.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WRBY,Warby Parker Inc,NYSE,Healthcare,MidCap,28.5,16.2,True,False,False,56,,패턴 미감지,,,,,,,,,
WRD,WeRide Inc. American Depositary Shares,NASDAQ,Technology,MidCap,6.07,-30.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WRLD,World Acceptance Corporation,NASDAQ,Financial Services,SmallCap,184.55,14.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
WRN,Western Copper and Gold Corp,NYSE MKT,Basic Materials,SmallCap,2.49,5.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WS,Worthington Steel Inc,NYSE,Basic Materials,SmallCap,36.02,-12.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WSBC,WesBanco Inc,NASDAQ,Financial Services,MidCap,41.16,13.7,True,False,False,48,,패턴 미감지,,,,,,,,,
WSBF,Waterstone Financial Inc,NASDAQ,Financial Services,SmallCap,20.96,14.7,True,False,False,48,,패턴 미감지,,,,,,,,,
WSC,Willscot Mobile Mini Holdings Corp A,NASDAQ,Industrials,MidCap,22.61,-6.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WSDB,Northern Lights Fund Trust II,NYSE ARCA,nan,nan,24.96,-1.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WSFS,WSFS Financial Corporation,NASDAQ,Financial Services,MidCap,79.81,16.7,True,False,False,56,,패턴 미감지,,,,,,,,,
WSM,Williams-Sonoma Inc,NYSE,Consumer Cyclical,LargeCap,242.31,16.3,True,False,False,56,,패턴 미감지,,,,,,,,,
WSO,Watsco Inc,NYSE,Industrials,LargeCap,319.64,-28.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
WSO-B,Watsco Inc,NYSE,Industrials,LargeCap,309.28,-33.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WST,West Pharmaceutical Services Inc,NYSE,Healthcare,LargeCap,352.79,19.5,True,False,False,56,,패턴 미감지,,,,,,,,,
WT,WisdomTree Inc.,NYSE,Financial Services,MidCap,22.7,38.5,True,False,False,64,,패턴 미감지,,,,,,,,,
WTBA,West Bancorporation,NASDAQ,Financial Services,SmallCap,28.12,15.4,True,False,False,56,,패턴 미감지,,,,,,,,,
WTFC,Wintrust Financial Corporation,NASDAQ,Financial Services,MidCap,153.41,-1.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
WTGUU,Wintergreen Acquisition Corp.,NASDAQ,Financial Services,nan,10.55,-10.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WTI,W&T Offshore Inc,NYSE,Energy,SmallCap,3.86,39.8,True,False,False,64,,패턴 미감지,,,,,,,,,
WTM,White Mountains Insurance Group Ltd,NYSE,Financial Services,MidCap,2129.2,-6.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
WTRG,Essential Utilities Inc,NYSE,Utilities,LargeCap,41.05,-3.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
WTS,Watts Water Technologies Inc,NYSE,Industrials,LargeCap,374.72,16.9,True,False,False,56,,패턴 미감지,,,,,,,,,
WTTR,Select Energy Services Inc,NYSE,Energy,MidCap,20.45,51.5,True,False,False,64,,패턴 미감지,,,,,,,,,
WTW,Willis Towers Watson PLC,NASDAQ,Financial Services,LargeCap,335.46,5.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WU,Western Union Co,NYSE,Financial Services,MidCap,7.2,-29.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
WULF,Terawulf Inc,NASDAQ,Financial Services,MidCap,15.5,0.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WVE,Wave Life Sciences Ltd,NASDAQ,Healthcare,SmallCap,5.42,-41.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
WWD,Woodward Inc,NASDAQ,Industrials,LargeCap,359.95,4.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WWW,Wolverine World Wide Inc,NYSE,Consumer Cyclical,SmallCap,20.85,9.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
WY,Weyerhaeuser Company,NYSE,Real Estate,LargeCap,24.62,-7.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
WYFI,"WhiteFiber, Inc. Ordinary Shares",NASDAQ,Technology,SmallCap,21.38,-3.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
WYNN,Wynn Resorts Limited,NASDAQ,Consumer Cyclical,LargeCap,100.1,-18.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
XBPEW,XBP Europe Holdings Inc,NASDAQ,nan,nan,0.04,10.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
XCBEU,X3 Acquisition Corp. Ltd. Unit,NASDAQ,Financial Services,nan,10.09,-3.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
XEL,Xcel Energy Inc,NASDAQ,Utilities,LargeCap,79.41,-10.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
XELLL,"Xcel Energy Inc. 6.25% Junior Subordinated Notes, Series due 2085",NASDAQ,nan,nan,22.84,-12.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
XENE,Xenon Pharmaceuticals Inc,NASDAQ,Healthcare,MidCap,62.32,27.5,True,False,False,64,,패턴 미감지,,,,,,,,,
XERS,Xeris Pharmaceuticals Inc,NASDAQ,Healthcare,SmallCap,8.78,19.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
XFLH-R,XFLH-R,NYSE,nan,nan,9.98,-6.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
XFOR,X4 Pharmaceuticals Inc,NASDAQ,Healthcare,SmallCap,4.16,11.0,True,False,False,48,,패턴 미감지,,,,,,,,,
XHR,Xenia Hotels & Resorts Inc,NYSE,Real Estate,SmallCap,19.42,17.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
XIFR,XPLR Infrastructure LP Unit,NYSE,Utilities,SmallCap,11.58,-0.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
XMTR,Xometry Inc,NASDAQ,Industrials,MidCap,84.59,21.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
XNCR,Xencor Inc,NASDAQ,Healthcare,SmallCap,27.52,140.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
